,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
145,104.2,46.1055028643,3.64742210104,9.99384571047,264.464632203,42.1645695199,184,88,100,0.00170462299919,"[753260, array([ 4.02858078, -2.06321431,  1.88252966]), array([ 0.82104266, -0.42240725,  0.38400659])]"
9,99.21,48.0021263744,192.068793838,2.56992399808,284.375369053,41.8820200984,52,4,130,0.00189277446888,"[211115, array([ 4.14528348, -2.14246089,  1.93639685]), array([ 0.82104266, -0.42240725,  0.38400659])]"
8,99.32,48.0949904096,192.067774458,2.46140297652,284.270318853,41.7986924091,50,4,128,0.00216472287366,"[203014, array([ 4.15131224, -2.12393758,  1.93608344]), array([ 0.82104266, -0.42240725,  0.38400659])]"
125,105.15,37.2414856751,338.88048158,37.8910371308,221.675215965,30.4326471088,162,86,128,0.00222587564588,"[663994, array([ 3.70927922, -1.89730662,  1.73042395]), array([ 0.82104266, -0.42240725,  0.38400659])]"
86,86.04,40.4195082319,229.06738531,43.1674452505,338.481617937,19.5127206998,114,46,162,0.00303110898508,"[466011, array([ 4.0648107 , -2.10655796,  1.91096995]), array([ 0.82104266, -0.42240725,  0.38400659])]"
104,92.57,33.6274998719,281.24899811,56.0678650795,185.253341679,4.01983037647,134,70,152,0.00398097307065,"[549166, array([ 3.75194611, -1.9122915 ,  1.76070482]), array([ 0.82104266, -0.42240725,  0.38400659])]"
119,103.07,35.434817189,330.235975683,43.6976659602,213.000814534,25.5914283972,156,84,134,0.00399776958363,"[639517, array([ 3.67498222, -1.87363433,  1.70538562]), array([ 0.82104266, -0.42240725,  0.38400659])]"
267,104.17,46.211013538,3.82036723527,9.77930416089,264.850792005,42.1315602808,286,10,12,0.0040340252737,"[1159296, array([ 4.03471389, -2.05361759,  1.88486424]), array([ 0.82104266, -0.42240725,  0.38400659])]"
134,106.8,42.0870074157,353.109795089,23.984461103,242.475602138,38.3821068713,174,88,114,0.00456016654287,"[712767, array([ 3.8613801 , -1.96392086,  1.80948922]), array([ 0.82104266, -0.42240725,  0.38400659])]"
163,91.11,47.2848972456,204.1787814,19.8858011814,309.37966555,35.9380547388,202,84,70,0.00483327721907,"[825785, array([ 4.22480813, -2.1727032 ,  1.9489375 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
247,105.9,44.0542228317,357.693654269,17.8980461353,251.673063052,40.5158369684,274,18,6,0.00496440330217,"[1111413, array([ 3.94554025, -2.00849404,  1.82583931]), array([ 0.82104266, -0.42240725,  0.38400659])]"
38,95.94,48.2714438489,196.327585723,9.12770486605,294.151261316,40.2723716343,82,10,156,0.00507743823313,"[333168, array([ 4.19883083, -2.15557828,  1.93524302]), array([ 0.82104266, -0.42240725,  0.38400659])]"
67,88.76,45.7121322656,209.991683838,26.8261601151,318.559602058,32.1972631286,102,28,164,0.00515493492287,"[415792, array([ 4.19405796, -2.18690001,  1.97263314]), array([ 0.82104266, -0.42240725,  0.38400659])]"
205,100.0,33.4485810515,-43.0471869592,50.4249577212,202.878783046,18.6319882657,246,52,12,0.00538670836232,"[1001076, array([ 3.63025478, -1.86955168,  1.72404363]), array([ 0.82104266, -0.42240725,  0.38400659])]"
250,105.98,44.4340476981,-0.239925710113,15.9100187968,255.283967531,41.2496741316,276,16,6,0.00556440559374,"[1119333, array([ 3.93970968, -2.04135332,  1.87083576]), array([ 0.82104266, -0.42240725,  0.38400659])]"
99,89.73,34.6438805257,263.444658444,55.193977787,357.696846766,2.95068662568,128,64,156,0.00562900476423,"[524328, array([ 3.81535385, -1.97706762,  1.81210639]), array([ 0.82104266, -0.42240725,  0.38400659])]"
10,99.1,47.9054943635,192.069478274,2.67532082006,284.478188289,41.9690040745,54,4,132,0.0057218858039,"[219216, array([ 4.13881177, -2.16146296,  1.93704568]), array([ 0.82104266, -0.42240725,  0.38400659])]"
7,99.43,48.1839528387,192.066425181,2.34989034535,284.163150754,41.7191079039,48,4,126,0.00577380370525,"[194913, array([ 4.15689451, -2.10591813,  1.93610668]), array([ 0.82104266, -0.42240725,  0.38400659])]"
297,101.36,47.3707953875,7.93218554123,3.15107141932,275.045133882,42.4554418384,316,4,38,0.00609350435489,"[1280269, array([ 4.10659976, -2.1181686 ,  1.88918419]), array([ 0.82104266, -0.42240725,  0.38400659])]"
50,93.28,47.7266143086,200.675961671,15.197478138,303.054464032,38.2785867704,92,16,162,0.00621072972442,"[374211, array([ 4.20043724, -2.19683002,  1.9695828 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
193,92.38,33.2336076705,281.334681762,56.4441408725,185.095728699,4.12292179951,234,64,22,0.00624245114908,"[953561, array([ 3.72940197, -1.94611178,  1.73370746]), array([ 0.82104266, -0.42240725,  0.38400659])]"
295,101.43,47.2545974248,7.93352473753,3.23515870045,274.958070241,42.5623121138,314,4,36,0.00667464053793,"[1272168, array([ 4.09555399, -2.13469049,  1.89638173]), array([ 0.82104266, -0.42240725,  0.38400659])]"
131,106.36,41.2872047646,351.02482708,25.9829778826,238.960437869,37.6241124549,172,88,116,0.00712378097954,"[704668, array([ 3.83831174, -1.99221682,  1.76666936]), array([ 0.82104266, -0.42240725,  0.38400659])]"
195,93.55,33.0590283257,288.214422186,56.0678650795,188.003223228,6.80151791945,236,62,20,0.00713235376445,"[961480, array([ 3.71174506, -1.92925175,  1.71040505]), array([ 0.82104266, -0.42240725,  0.38400659])]"
42,95.7,48.3077259159,198.443190633,11.1146205259,297.775617213,39.5373970971,86,12,158,0.00741598269266,"[349549, array([ 4.19567001, -2.13792486,  1.99434928]), array([ 0.82104266, -0.42240725,  0.38400659])]"
90,86.42,38.749353905,238.590970503,47.7729929317,344.740171276,14.1677768181,118,52,160,0.00785857384535,"[482750, array([ 4.02310016, -2.03535913,  1.85015906]), array([ 0.82104266, -0.42240725,  0.38400659])]"
20,98.68,48.3034314235,194.14979187,4.8510285763,288.423252644,41.2837317211,68,6,144,0.00787002678205,"[276102, array([ 4.16048732, -2.11679375,  1.97808453]), array([ 0.82104266, -0.42240725,  0.38400659])]"
22,98.57,48.1217219589,194.146058265,4.97137447817,288.551257161,41.4450668156,70,6,146,0.00801620749783,"[284203, array([ 4.14684358, -2.14925477,  1.98385474]), array([ 0.82104266, -0.42240725,  0.38400659])]"
75,87.01,44.0437630777,215.079347993,32.5157018509,325.332930827,28.504551595,106,34,164,0.00805597500867,"[432532, array([ 4.16244064, -2.18608908,  1.94412359]), array([ 0.82104266, -0.42240725,  0.38400659])]"
299,101.27,47.4841130093,7.931177021,3.06314827421,275.135104509,42.3516220038,318,4,40,0.00807490417353,"[1288370, array([ 4.11741542, -2.10226525,  1.88186297]), array([ 0.82104266, -0.42240725,  0.38400659])]"
157,95.41,48.0726958269,196.704699595,9.97539103803,295.249821226,40.1913715324,196,86,80,0.00812323973918,"[801670, array([ 4.19179002, -2.18890889,  1.93425888]), array([ 0.82104266, -0.42240725,  0.38400659])]"
215,103.73,36.2515916911,333.29090636,41.4998948174,216.040471322,27.3634565622,254,42,8,0.00830202717329,"[1032574, array([ 3.70396927, -1.87025547,  1.70401789]), array([ 0.82104266, -0.42240725,  0.38400659])]"
197,94.8,32.8735561256,294.982601906,55.4507588676,190.981774344,9.45772842784,238,60,18,0.00872190438178,"[969399, array([ 3.68676546, -1.92177731,  1.69418752]), array([ 0.82104266, -0.42240725,  0.38400659])]"
204,98.49,33.6433181728,-48.9857892713,51.7193586776,199.568928594,16.0951163062,244,54,14,0.00892316018606,"[993157, array([ 3.67919654, -1.84812274,  1.71327367]), array([ 0.82104266, -0.42240725,  0.38400659])]"
6,99.55,48.2688848816,192.064752653,2.23552226008,284.053977771,41.6433493152,46,4,124,0.00931668212316,"[186812, array([ 4.16202735, -2.08842702,  1.93646709]), array([ 0.82104266, -0.42240725,  0.38400659])]"
263,104.15,45.8637710675,3.84891828895,9.84655193983,264.711221782,42.457439937,284,10,10,0.009364133599,"[1151195, array([ 4.0058646 , -2.11180625,  1.89196687]), array([ 0.82104266, -0.42240725,  0.38400659])]"
294,101.51,47.1356786775,7.93518815923,3.31530689717,274.874025079,42.6721183438,312,4,34,0.00949779714026,"[1264067, array([ 4.08428773, -2.15180834,  1.90344624]), array([ 0.82104266, -0.42240725,  0.38400659])]"
191,91.31,33.3908638194,274.413119164,56.5706016881,182.253752962,1.42479870639,232,66,24,0.00961790685504,"[945642, array([ 3.73949628, -1.97315318,  1.76342158]), array([ 0.82104266, -0.42240725,  0.38400659])]"
11,99.0,47.8052325746,192.06982435,2.77746458363,284.57866349,42.0595533251,56,4,134,0.00973827448994,"[227317, array([ 4.13190125, -2.18091815,  1.93802798]), array([ 0.82104266, -0.42240725,  0.38400659])]"
234,106.97,41.761898589,353.622862796,23.9378745766,242.750911391,38.7491418234,268,24,4,0.00975462803996,"[1087652, array([ 3.82710494, -2.01439006,  1.82191716]), array([ 0.82104266, -0.42240725,  0.38400659])]"
54,93.08,47.7332216141,202.862259725,17.0911462701,306.372109921,37.2271021207,94,18,162,0.00990364571742,"[382491, array([ 4.20319667, -2.15803661,  2.01997224]), array([ 0.82104266, -0.42240725,  0.38400659])]"
92,87.09,37.6823635006,241.766750279,49.4842402271,347.066687757,12.7072953195,120,54,160,0.0100067229478,"[491030, array([ 3.95397097, -2.04993431,  1.9025444 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
274,104.07,46.6647601003,5.85091859651,7.68818151822,268.793419779,42.3067564098,292,8,16,0.0107149018186,"[1183418, array([ 4.04127996, -2.0523511 ,  1.93607711]), array([ 0.82104266, -0.42240725,  0.38400659])]"
199,96.13,32.6835269489,301.58167199,54.6067614873,194.037473425,12.0884032704,240,58,16,0.0107436025156,"[977318, array([ 3.6546641 , -1.92285668,  1.68565222]), array([ 0.82104266, -0.42240725,  0.38400659])]"
141,105.92,44.7470590843,-0.573355175968,15.9899919647,255.058892924,40.8910646246,180,88,106,0.0108695844814,"[737063, array([ 3.97054343, -1.98529636,  1.85826959]), array([ 0.82104266, -0.42240725,  0.38400659])]"
230,106.63,41.0841031593,351.551309324,25.9319470342,239.330014772,37.8735300528,266,26,4,0.0108728585016,"[1079732, array([ 3.81246915, -2.01761889,  1.78417901]), array([ 0.82104266, -0.42240725,  0.38400659])]"
138,105.73,44.1681532917,357.350320413,17.9886596792,251.339333818,40.3466986118,178,88,108,0.0109471339618,"[728964, array([ 3.96155742, -1.9897074 ,  1.81124304]), array([ 0.82104266, -0.42240725,  0.38400659])]"
183,87.12,37.8342425171,241.43282778,49.2429407033,346.867321786,12.9187497235,222,74,38,0.011001598334,"[905869, array([ 3.96030308, -2.04477454,  1.91099702]), array([ 0.82104266, -0.42240725,  0.38400659])]"
142,104.15,45.71791981,1.57498099858,11.9925812317,260.625788074,41.8017925865,182,88,102,0.0110185441816,"[745161, array([ 4.03079983, -2.05205783,  1.82676936]), array([ 0.82104266, -0.42240725,  0.38400659])]"
185,87.19,36.4815859396,248.614245829,52.0419758133,350.415157356,9.06462415814,224,72,34,0.0110309150888,"[913787, array([ 3.92403063, -2.03763005,  1.78486383]), array([ 0.82104266, -0.42240725,  0.38400659])]"
96,87.79,35.6584496397,252.940029378,53.4141572283,352.644418905,7.13193985619,124,60,158,0.0110449852255,"[507769, array([ 3.87902013, -2.03560182,  1.78036463]), array([ 0.82104266, -0.42240725,  0.38400659])]"
181,86.11,40.3662787576,232.064144136,44.2645496064,340.289410609,17.7907966817,218,76,44,0.011107809489,"[889852, array([ 4.08597028, -2.04505697,  1.87759429]), array([ 0.82104266, -0.42240725,  0.38400659])]"
262,104.21,45.8224583122,1.78125180425,11.815042927,261.013542166,41.7687503456,282,12,10,0.0111303663093,"[1143275, array([ 4.03529821, -2.03964498,  1.83319528]), array([ 0.82104266, -0.42240725,  0.38400659])]"
301,101.18,47.5943935728,7.93050401086,2.97149712328,275.227870128,42.2509633447,320,4,42,0.0112229075967,"[1296471, array([ 4.12799158, -2.08700219,  1.87442785]), array([ 0.82104266, -0.42240725,  0.38400659])]"
148,104.2,46.42530616,5.71897766221,7.99509472702,268.333879796,42.4635501668,186,88,98,0.0113319108099,"[761359, array([ 4.0217603 , -2.08005759,  1.94262501]), array([ 0.82104266, -0.42240725,  0.38400659])]"
39,95.89,47.9329577019,196.306331158,9.26516438158,294.335050548,40.5692868207,84,10,158,0.0115501576676,"[341269, array([ 4.17088137, -2.21136752,  1.9532451 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
61,90.94,46.7717237519,205.185000716,21.1060285267,311.247595291,35.6339933216,98,22,164,0.0116734752099,"[399052, array([ 4.18939043, -2.2175476 ,  1.99652822]), array([ 0.82104266, -0.42240725,  0.38400659])]"
100,90.71,34.8048227451,270.1741341,55.193977787,0.53924074241,0.253809266051,130,66,154,0.0117038408926,"[532607, array([ 3.83535391, -1.9121113 ,  1.78234316]), array([ 0.82104266, -0.42240725,  0.38400659])]"
174,87.15,43.3267697826,219.190604698,35.3700829489,329.579873377,26.1410656435,212,80,54,0.0118387874507,"[865917, array([ 4.13769149, -2.13857091,  2.00139859]), array([ 0.82104266, -0.42240725,  0.38400659])]"
212,102.98,35.2406243333,330.945107329,43.4639470513,213.250106627,26.1222933011,252,44,8,0.0119993705603,"[1024654, array([ 3.65921491, -1.92318532,  1.67636824]), array([ 0.82104266, -0.42240725,  0.38400659])]"
158,97.47,48.4040335891,196.561688803,7.98038523789,293.433833762,40.4808813568,196,86,82,0.0121596772062,"[801671, array([ 4.17428568, -2.12036114,  2.00892446]), array([ 0.82104266, -0.42240725,  0.38400659])]"
170,88.1,44.8152553648,212.593939341,29.6785891029,322.233836956,30.5308770019,208,82,60,0.012264338364,"[849900, array([ 4.16312944, -2.20032345,  1.99622019]), array([ 0.82104266, -0.42240725,  0.38400659])]"
222,105.41,38.8695665471,342.774666381,33.7885531674,226.999965294,33.0169135514,260,34,6,0.0122752663747,"[1056153, array([ 3.7823203 , -1.91494138,  1.71017205]), array([ 0.82104266, -0.42240725,  0.38400659])]"
271,104.09,46.3884524784,5.8679015585,7.7608788378,268.677545529,42.5643377204,290,8,14,0.0124314597126,"[1175317, array([ 4.01770052, -2.09713356,  1.94455845]), array([ 0.82104266, -0.42240725,  0.38400659])]"
18,98.79,48.4812147211,194.15279386,4.72478079776,288.291354098,41.1268205412,66,6,142,0.0124805287548,"[268001, array([ 4.17348098, -2.08471884,  1.9728129 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
257,104.14,45.4072951633,1.82366594812,11.8815047219,260.841513408,42.1592977806,280,12,8,0.0125495893232,"[1135174, array([ 4.00163965, -2.1108417 ,  1.83804652]), array([ 0.82104266, -0.42240725,  0.38400659])]"
66,88.78,46.1357904627,207.69442356,24.9223367306,315.517815095,33.3740532508,100,26,164,0.0127092580895,"[407512, array([ 4.21586514, -2.19842361,  1.91280613]), array([ 0.82104266, -0.42240725,  0.38400659])]"
103,91.67,33.5243188237,274.47367105,56.4441408725,182.527741248,1.29024659764,132,68,154,0.0127125056775,"[540887, array([ 3.73850932, -1.94914685,  1.81152499]), array([ 0.82104266, -0.42240725,  0.38400659])]"
5,99.67,48.349662886,192.06276509,2.1184382727,283.942912818,41.5714951638,44,4,122,0.0127412196083,"[178711, array([ 4.16670838, -2.0714881 ,  1.93716446]), array([ 0.82104266, -0.42240725,  0.38400659])]"
117,101.63,34.5379796327,-36.7865260737,47.3843852102,207.552136236,21.7237529757,152,82,138,0.0127472709446,"[623139, array([ 3.66416996, -1.8302127 ,  1.73450665]), array([ 0.82104266, -0.42240725,  0.38400659])]"
282,101.87,46.9636933846,5.89046730213,5.56167100268,270.771891605,42.4964837537,298,6,22,0.0127643956008,"[1207541, array([ 4.09361802, -2.11608655,  1.84855872]), array([ 0.82104266, -0.42240725,  0.38400659])]"
24,98.48,47.9363462806,194.141610894,5.08566917797,288.675201332,41.6106628305,72,6,148,0.0129552697015,"[292304, array([ 4.1325602 , -2.18205786,  1.9901094 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
147,102.18,46.675752611,5.78983515822,5.99633155493,270.22805221,42.6974619793,186,88,96,0.0131860468956,"[761358, array([ 4.06689083, -2.14683367,  1.86487933]), array([ 0.82104266, -0.42240725,  0.38400659])]"
105,93.39,33.6939976471,287.842834649,55.4507588676,187.927234938,6.76176119786,136,72,150,0.0132434499874,"[557445, array([ 3.76038457, -1.89612019,  1.69789174]), array([ 0.82104266, -0.42240725,  0.38400659])]"
293,101.58,47.0142012566,7.93716776898,3.39141756107,274.793109276,42.784742363,310,4,32,0.0132949798096,"[1255966, array([ 4.07281086, -2.16949887,  1.91036885]), array([ 0.82104266, -0.42240725,  0.38400659])]"
243,105.77,43.6097436687,355.618015867,19.8858011814,248.122476568,39.7309518555,272,20,6,0.0133064890057,"[1103493, array([ 3.94634445, -1.98254551,  1.78567726]), array([ 0.82104266, -0.42240725,  0.38400659])]"
85,85.58,41.3333216207,226.308291059,41.3501794863,335.953889619,20.9075826631,112,44,162,0.0136394702499,"[457731, array([ 4.11935228, -2.0980951 ,  1.85194063]), array([ 0.82104266, -0.42240725,  0.38400659])]"
97,88.85,35.8671451213,259.481809239,53.7662971179,355.612816224,4.4750683123,126,62,156,0.0137225315609,"[516048, array([ 3.90325661, -1.94763316,  1.77528477]), array([ 0.82104266, -0.42240725,  0.38400659])]"
137,107.17,42.835538293,355.192165171,21.9858989571,246.045095166,39.0900430555,176,88,112,0.0137369513798,"[720866, array([ 3.88069101, -1.94260819,  1.85200156]), array([ 0.82104266, -0.42240725,  0.38400659])]"
12,98.9,47.7014834868,192.069830294,2.876230323,284.676681646,42.1535727755,58,4,136,0.0138739382285,"[235418, array([ 4.12455668, -2.20080031,  1.93934109]), array([ 0.82104266, -0.42240725,  0.38400659])]"
115,99.91,33.4708346335,-44.5308447858,50.8993361352,202.177905025,17.8145348103,148,80,142,0.0139538814501,"[606761, array([ 3.63443483, -1.84153749,  1.75572194]), array([ 0.82104266, -0.42240725,  0.38400659])]"
238,107.25,42.3839549152,355.687003477,21.9436214032,246.233401797,39.5789166237,270,22,4,0.0141210147961,"[1095572, array([ 3.83742041, -2.0184005 ,  1.86149559]), array([ 0.82104266, -0.42240725,  0.38400659])]"
279,101.92,46.7618644491,5.8986331599,5.63694567383,270.675867811,42.6839297199,296,6,20,0.014323944026,"[1199440, array([ 4.07586528, -2.14789169,  1.85659219]), array([ 0.82104266, -0.42240725,  0.38400659])]"
111,97.38,33.6116061108,-51.9693153557,52.3107290533,197.675458275,15.0421002303,144,78,144,0.0145430710164,"[590382, array([ 3.70112301, -1.8776981 ,  1.66037056]), array([ 0.82104266, -0.42240725,  0.38400659])]"
303,101.09,47.7014834868,7.93016970615,2.876230323,275.323318354,42.1535727755,322,4,44,0.0147141732755,"[1304572, array([ 4.13831907, -2.07240039,  1.86688906]), array([ 0.82104266, -0.42240725,  0.38400659])]"
