Strike,Dip,Rake,Misfit,Extra
55,60,80,0.0378672639678,"[4218, array([ 0.37195947,  2.85196519,  0.00984342]), array([ 0.16662171,  0.98602089,  0.        ])]"
55,65,90,0.0756677062148,"[4239, array([ 0.2615972 ,  2.78955704,  0.04562073]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,0,-20,0.0612504935979,"[4328, array([ 0.80080313,  3.53898934,  0.09691155]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,0,-10,0.104794018829,"[4329, array([ 0.79424658,  3.51001401, -0.3217384 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,5,-10,0.0799061988524,"[4349, array([ 0.826616  ,  3.31505576,  0.07345608]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,5,0,0.132096377231,"[4350, array([ 0.80097294,  3.25194758, -0.36806282]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,10,0,0.094513510591,"[4370, array([  8.32292741e-01,   3.10475719e+00,  -2.71196844e-03]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,15,10,0.111273663804,"[4391, array([ 0.81867403,  2.93349878, -0.11458971]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,20,10,0.148787299994,"[4411, array([ 0.84423659,  2.82079444,  0.24594131]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,20,20,0.133444914974,"[4412, array([ 0.78708206,  2.81509123, -0.24086114]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,25,20,0.127540183927,"[4432, array([ 0.81379547,  2.75937452,  0.12947449]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,30,30,0.10577643849,"[4453, array([ 0.76718723,  2.74450283,  0.03213662]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,35,40,0.083643224953,"[4474, array([ 0.70569969,  2.76131543, -0.03363829]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,40,50,0.0594807504527,"[4495, array([ 0.63068818,  2.7886064 , -0.06464691]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,45,60,0.0339835796048,"[4516, array([ 0.5436773 ,  2.80302357, -0.06820166]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,50,70,0.0234141606635,"[4537, array([ 0.44652305,  2.78349273, -0.06168832]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,55,80,0.0494634011713,"[4558, array([ 0.34159361,  2.71522567, -0.07041037]), array([ 0.16662171,  0.98602089,  0.        ])]"
60,60,90,0.0915085857999,"[4579, array([ 0.23192075,  2.59272722, -0.12397539]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,0,-20,0.101052261567,"[4688, array([ 0.79494039,  3.51308013,  0.30592837]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,0,-10,0.0632886680949,"[4689, array([ 0.80057127,  3.5379647 , -0.11284283]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,5,-10,0.113709160274,"[4709, array([ 0.82167493,  3.37440935,  0.30827753]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,5,0,0.0779813753136,"[4710, array([ 0.80875095,  3.36106622, -0.12750702]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,10,0,0.116533914366,"[4730, array([ 0.82946961,  3.24120272,  0.27414171]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,10,10,0.0937596922983,"[4731, array([ 0.79778521,  3.20021718, -0.17721755]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,15,10,0.110760728882,"[4751, array([ 0.81867991,  3.13029195,  0.21651534]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,15,20,0.110256439947,"[4752, array([ 0.76860913,  3.06879987, -0.2472521 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,20,20,0.0985079134282,"[4772, array([ 0.79006327,  3.04863133,  0.15061814]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,20,30,0.12680794022,"[4773, array([ 0.72249508,  2.96992531, -0.32211945]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,25,30,0.0818027078478,"[4793, array([ 0.74465398,  2.99330665,  0.0901221 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,25,40,0.142072037024,"[4794, array([ 0.6609401 ,  2.89715871, -0.38926471]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,30,40,0.0618191970392,"[4814, array([ 0.68371119,  2.95307899,  0.04374178]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,35,50,0.0389670668281,"[4835, array([ 0.60874226,  2.91119359,  0.01272985]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,40,60,0.0141246815793,"[4856, array([ 0.52158733,  2.84901392, -0.01031087]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,45,70,0.0205028867755,"[4877, array([ 0.42453796,  2.74993198, -0.04107463]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,50,80,0.0593012975946,"[4898, array([ 0.32045329,  2.6029692 , -0.10165527]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,55,80,0.151281001422,"[4918, array([ 0.33619204,  2.58071639,  0.38402525]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,55,90,0.119598353963,"[4919, array([ 0.21283441,  2.40552531, -0.21732357]), array([ 0.16662171,  0.98602089,  0.        ])]"
65,60,90,0.120849624706,"[4939, array([ 0.22868387,  2.36072436,  0.23317249]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,0,-10,0.0612504935979,"[5049, array([ 0.80080313,  3.53898934,  0.09691155]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,0,0,0.104794018829,"[5050, array([ 0.79424658,  3.51001401, -0.3217384 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,5,0,0.0699281711357,"[5070, array([ 0.80969409,  3.44645289,  0.10493995]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,5,10,0.111208558851,"[5071, array([ 0.78468164,  3.37970713, -0.32437505]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,10,10,0.0717599221288,"[5091, array([ 0.80012361,  3.3596316 ,  0.09407195]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,10,20,0.119392403258,"[5092, array([ 0.75695652,  3.2605203 , -0.34553408]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,15,20,0.0674194357946,"[5112, array([ 0.7726128 ,  3.28353477,  0.07462458]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,15,30,0.127546478966,"[5113, array([ 0.71212794,  3.15454274, -0.37458406]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,20,30,0.0578207597631,"[5133, array([ 0.72804128,  3.21482446,  0.05564374]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,20,40,0.135239182205,"[5134, array([ 0.6515759 ,  3.05582157, -0.40330638]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,25,40,0.0438744553352,"[5154, array([ 0.66763369,  3.14319706,  0.04190542]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,25,50,0.143812181756,"[5155, array([ 0.57699867,  2.95229769, -0.42860921]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,30,50,0.0264349283114,"[5175, array([ 0.59300131,  3.05392673,  0.0317385 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,35,60,0.00649420312952,"[5196, array([ 0.50622136,  2.93117495,  0.01605184]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,40,70,0.0214321173235,"[5217, array([ 0.40992681,  2.76156304, -0.02122653]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,45,80,0.0613451458028,"[5238, array([ 0.30737355,  2.53746448, -0.10129565]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,50,80,0.149879886529,"[5258, array([ 0.31621877,  2.54033944,  0.36977842]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,50,90,0.133672065084,"[5259, array([ 0.20245176,  2.25950753, -0.24742136]), array([ 0.16662171,  0.98602089,  0.        ])]"
70,55,90,0.109450340139,"[5279, array([ 0.21208744,  2.23956694,  0.18405826]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,0,-10,0.101052261567,"[5409, array([ 0.79494039,  3.51308013,  0.30592837]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,0,0,0.0632886680949,"[5410, array([ 0.80057127,  3.5379647 , -0.11284283]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,5,0,0.107537268469,"[5430, array([ 0.80405434,  3.50675332,  0.32689902]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,5,10,0.0616705023032,"[5431, array([ 0.79141357,  3.49068649, -0.09594507]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,10,10,0.111356885577,"[5451, array([ 0.79493649,  3.49860937,  0.34654212]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,10,20,0.0560903163944,"[5452, array([ 0.76430116,  3.44206182, -0.08159824]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,15,20,0.114888584241,"[5472, array([ 0.76780403,  3.48478846,  0.37150998]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,15,30,0.0459755921378,"[5473, array([ 0.71999893,  3.38611406, -0.06390633]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,20,30,0.120673756513,"[5493, array([ 0.72331202,  3.45477511,  0.40496875]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,20,40,0.0317225681507,"[5494, array([ 0.65970524,  3.31094081, -0.04128354]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,25,40,0.130290076745,"[5514, array([ 0.66262   ,  3.39351132,  0.44429429]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,25,50,0.0145201721359,"[5515, array([ 0.58511636,  3.20125132, -0.01836019]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,30,50,0.143144247718,"[5535, array([ 0.58748546,  3.28440815,  0.47980573]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,30,60,0.00540926381637,"[5536, array([ 0.49850866,  3.04161121, -0.00671901]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,35,70,0.0269022639935,"[5557, array([ 0.40280999,  2.81990968, -0.0242739 ]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,40,80,0.0609613974564,"[5578, array([ 0.30162874,  2.53052415, -0.09330275]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,45,80,0.151519537487,"[5598, array([ 0.30368497,  2.55303365,  0.37131927]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,45,90,0.132186930431,"[5599, array([ 0.1992121 ,  2.17668795, -0.23734832]), array([ 0.16662171,  0.98602089,  0.        ])]"
75,50,90,0.111991291087,"[5619, array([ 0.20271722,  2.17248424,  0.18331439]), array([ 0.16662171,  0.98602089,  0.        ])]"
80,0,0,0.0612504935979,"[5770, array([ 0.80080313,  3.53898934,  0.09691155]), array([ 0.16662171,  0.98602089,  0.        ])]"
