Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Angle1,Angle2,Angle3,Sum
115,5,-80,-0.356691344948,-2.07094642108,-1.70973587212,0.825581895658,0.172235911715,0.20862365396,63.3653933247,64.5966097054,0.0606475942877,0.0252366832503,0.00166336197104,0.0875476395091
115,5,-70,-0.240218473155,-1.44905351615,-1.90804100386,1.31674985264,0.165776122467,0.125897961663,63.3653933247,64.5966097054,0.000229103705203,0.0272715370217,0.0146940237798,0.0421946645068
115,10,-70,-0.230248792131,-1.77694487958,-1.47484015571,0.829986440578,0.129575652445,0.156117794352,63.3653933247,64.5966097054,0.0593671252933,0.0402264604002,0.00838877711177,0.107982362805
115,10,-60,-0.120913549516,-1.05777523687,-1.66752624355,1.57644666412,0.114309302489,0.0725107325802,63.3653933247,64.5966097054,0.00477435579237,0.046486700543,0.0303017235198,0.0815627798551
115,15,-60,-0.116081528297,-1.26454721871,-1.255012148,0.992459695792,0.0917969108464,0.0924943463554,63.3653933247,64.5966097054,0.0239629609894,0.0565881689185,0.0237856680919,0.104336798
115,80,90,-0.488152263907,-1.00160789664,-2.631831639,2.62760671897,0.487368625529,0.185480049967,63.3653933247,64.5966097054,0.0732968631198,0.0153929938627,0.00397682362404,0.0926666806066
115,85,80,-0.610592109245,-1.16932306136,-2.52643860795,2.16059931719,0.522175718091,0.241680960434,63.3653933247,64.5966097054,0.0403636604712,0.0230454723663,8.69401139735e-05,0.0634960729515
115,85,90,-0.494480064167,-1.59849993141,-2.30715139836,1.44332280098,0.309340059672,0.21432493096,63.3653933247,64.5966097054,0.00081080019914,0.000865510557368,0.00124800569723,0.00292431645374
120,0,-90,-0.539492296805,-2.38417836222,-1.77807485615,0.745780971896,0.226280174904,0.303413714524,63.3653933247,64.5966097054,0.0873900304376,0.0114255664697,0.00231627942354,0.101131876331
120,0,-80,-0.428377274459,-1.89312773265,-2.03210991691,1.07341405541,0.226280174904,0.2108041848,63.3653933247,64.5966097054,0.0133686315119,0.0114255664697,0.00149735443577,0.0262915524173
120,0,-70,-0.304246225398,-1.34455537489,-2.22440034615,1.65437615118,0.226280174904,0.13677673892,63.3653933247,64.5966097054,0.00822507935589,0.0114255664697,0.0122157091605,0.031866354986
120,5,-70,-0.294744208441,-1.76445966931,-1.79981249931,1.02003606578,0.167045024359,0.163763841264,63.3653933247,64.5966097054,0.019908363639,0.0268652592777,0.00707869281573,0.0538523157325
120,5,-60,-0.175342712211,-1.10913110886,-1.96430844747,1.77103358816,0.158090157971,0.0892643476826,63.3653933247,64.5966097054,0.0144883759076,0.0298012892645,0.0247840685693,0.0690737337415
120,10,-60,-0.168553201714,-1.39757459662,-1.53865952481,1.10094983733,0.120604082331,0.109545483583,63.3653933247,64.5966097054,0.0106095463433,0.043847793653,0.0188643439665,0.0733216839628
120,80,90,-0.562050616564,-1.16096680012,-2.53282779416,2.18165394041,0.484122902141,0.221906367997,63.3653933247,64.5966097054,0.0418578975561,0.0147482581915,0.000789049040251,0.0573952047878
120,85,80,-0.679414341516,-1.35887464921,-2.26206280942,1.66465892254,0.499983086676,0.300351669586,63.3653933247,64.5966097054,0.00872942415252,0.0180126032949,0.00205403327725,0.0287960607246
120,85,90,-0.559267994185,-1.79991737042,-2.18870263619,1.21600172995,0.310718704856,0.255524887181,63.3653933247,64.5966097054,0.00289967912219,0.000793087465623,1.37923648441e-05,0.00370655895266
125,0,-80,-0.485783337895,-2.14682235463,-1.91236952995,0.890790766094,0.226280174904,0.25402168895,63.3653933247,64.5966097054,0.0435597557668,0.0114255664697,5.30028014563e-06,0.0549906225166
125,0,-70,-0.367711001304,-1.62502526551,-2.13638472039,1.31467784885,0.226280174904,0.172118344507,63.3653933247,64.5966097054,0.000252645985417,0.0114255664697,0.00577747056884,0.0174556830239
125,0,-60,-0.238465952008,-1.053852606,-2.29548694215,2.17818595228,0.226280174904,0.103884691143,63.3653933247,64.5966097054,0.0416115584467,0.0114255664697,0.0204331496254,0.0734702745418
125,5,-70,-0.346100952899,-2.07232936052,-1.6869297903,0.814025908449,0.167010591797,0.205166187051,63.3653933247,64.5966097054,0.0640993539541,0.026876241471,0.00194479902923,0.0929203944543
125,5,-60,-0.231759260816,-1.43291255752,-1.87345642592,1.30744644262,0.161739988669,0.123706779411,63.3653933247,64.5966097054,0.000344271122587,0.0285852333641,0.0152217568889,0.0441512613756
125,10,-50,-0.108513943169,-0.988685387239,-1.58566657545,1.60381309961,0.109755787401,0.0684342754328,63.3653933247,64.5966097054,0.0059063478984,0.0484461276897,0.0317303713488,0.0860828469369
125,80,90,-0.63247999624,-1.30221682463,-2.39491687214,1.83910761006,0.485694843037,0.264092672109,63.3653933247,64.5966097054,0.018593212308,0.0150589939746,0.00013782282125,0.0337900291038
125,85,80,-0.740336126043,-1.54196650138,-1.96878586991,1.27680197213,0.480124649519,0.376036895305,63.3653933247,64.5966097054,0.000902051003971,0.0139708239971,0.0128191006212,0.0276919756223
125,85,90,-0.620210079625,-1.98292821393,-2.04362974341,1.03061206606,0.312774852498,0.303484563006,63.3653933247,64.5966097054,0.0184800084027,0.000691047898147,0.00232252818043,0.0214935844813
130,0,-80,-0.539492296805,-2.38417836222,-1.77807485615,0.745780971896,0.226280174904,0.303413714524,63.3653933247,64.5966097054,0.0873900304376,0.0114255664697,0.00231627942354,0.101131876331
130,0,-70,-0.428377274459,-1.89312773265,-2.03210991691,1.07341405541,0.226280174904,0.2108041848,63.3653933247,64.5966097054,0.0133686315119,0.0114255664697,0.00149735443577,0.0262915524173
130,0,-60,-0.304246225398,-1.34455537489,-2.22440034615,1.65437615118,0.226280174904,0.13677673892,63.3653933247,64.5966097054,0.00822507935589,0.0114255664697,0.0122157091605,0.031866354986
130,5,-60,-0.28550454865,-1.7513662351,-1.77739249149,1.0148605448,0.163018187132,0.16063112116,63.3653933247,64.5966097054,0.0206324513264,0.0281656734322,0.00760163970492,0.0563997644636
130,5,-50,-0.168178175915,-1.07990030246,-1.92991785801,1.78712595378,0.15573490954,0.0871426600966,63.3653933247,64.5966097054,0.0154334178775,0.0306002076466,0.0254513762889,0.071485001813
130,10,-50,-0.154216259068,-1.3375986566,-1.47820888173,1.10512138633,0.115293371676,0.104326432464,63.3653933247,64.5966097054,0.0102254094342,0.0460688179102,0.0203084055973,0.0766026329417
130,80,90,-0.69836197079,-1.42575737452,-2.21912566342,1.55645392623,0.48981824206,0.314701407993,63.3653933247,64.5966097054,0.0040078944793,0.0158876035467,0.00341420638713,0.0233097044131
130,85,80,-0.792618961112,-1.71795227129,-1.65230507308,0.961787530827,0.461374261882,0.479704973389,63.3653933247,64.5966097054,0.0290672743065,0.0105779917588,0.0403295618435,0.0799748279089
130,85,90,-0.676567119534,-2.14688821259,-1.87302523907,0.872437245722,0.315138494667,0.361216232127,63.3653933247,64.5966097054,0.047977129782,0.000582557380752,0.0100348109924,0.0585944981552
135,0,-70,-0.485783337895,-2.14682235463,-1.91236952995,0.890790766094,0.226280174904,0.25402168895,63.3653933247,64.5966097054,0.0435597557668,0.0114255664697,5.30028014563e-06,0.0549906225166
135,0,-60,-0.367711001304,-1.62502526551,-2.13638472039,1.31467784885,0.226280174904,0.172118344507,63.3653933247,64.5966097054,0.000252645985417,0.0114255664697,0.00577747056884,0.0174556830239
135,0,-50,-0.238465952008,-1.053852606,-2.29548694215,2.17818595228,0.226280174904,0.103884691143,63.3653933247,64.5966097054,0.0416115584467,0.0114255664697,0.0204331496254,0.0734702745418
135,5,-60,-0.336427791359,-2.0613665468,-1.67745872608,0.813760526326,0.163206195366,0.200558014411,63.3653933247,64.5966097054,0.0641802121522,0.0281042369571,0.00235476272267,0.094639211832
135,5,-50,-0.22381878836,-1.40677360059,-1.85113972568,1.31587607622,0.159100787977,0.120908640907,63.3653933247,64.5966097054,0.000238885550827,0.0294618911968,0.0159096296167,0.0456104063643
135,10,-40,-0.0972522879326,-0.910410105162,-1.52445445147,1.67447004687,0.106822504914,0.0637948138359,63.3653933247,64.5966097054,0.00922019205969,0.0497308253401,0.033397369158,0.0923483865577
135,80,90,-0.758660332471,-1.53210193247,-2.00736641271,1.31020421694,0.495176147483,0.377938142069,63.3653933247,64.5966097054,0.000307583178167,0.0169932205456,0.0131988233593,0.030499627083
140,0,-70,-0.539492296805,-2.38417836222,-1.77807485615,0.745780971896,0.226280174904,0.303413714524,63.3653933247,64.5966097054,0.0873900304376,0.0114255664697,0.00231627942354,0.101131876331
140,0,-60,-0.428377274459,-1.89312773265,-2.03210991691,1.07341405541,0.226280174904,0.2108041848,63.3653933247,64.5966097054,0.0133686315119,0.0114255664697,0.00149735443577,0.0262915524173
140,0,-50,-0.304246225398,-1.34455537489,-2.22440034615,1.65437615118,0.226280174904,0.13677673892,63.3653933247,64.5966097054,0.00822507935589,0.0114255664697,0.0122157091605,0.031866354986
140,5,-50,-0.27713244844,-1.72738727452,-1.7679359154,1.02347397221,0.160434462224,0.156754804304,63.3653933247,64.5966097054,0.0194365522442,0.0290171420612,0.00827526332509,0.0567289576304
140,5,-40,-0.161431864885,-1.04247137682,-1.90742075843,1.82971043699,0.154854961464,0.0846335891915,63.3653933247,64.5966097054,0.0180107415397,0.0309015534317,0.0262522857157,0.0751645806871
140,10,-40,-0.141615155563,-1.26681661766,-1.44040966074,1.13703091723,0.111788204851,0.0983158884747,63.3653933247,64.5966097054,0.00756567798658,0.0475663145995,0.0220394847642,0.0771714773502
140,80,90,-0.812405233925,-1.62182998169,-1.76240481373,1.08667667612,0.500918865169,0.460964034821,63.3653933247,64.5966097054,0.011990483126,0.0182140377078,0.0344014090119,0.0646059298457
145,0,-60,-0.485783337895,-2.14682235463,-1.91236952995,0.890790766094,0.226280174904,0.25402168895,63.3653933247,64.5966097054,0.0435597557668,0.0114255664697,5.30028014563e-06,0.0549906225166
145,0,-50,-0.367711001304,-1.62502526551,-2.13638472039,1.31467784885,0.226280174904,0.172118344507,63.3653933247,64.5966097054,0.000252645985417,0.0114255664697,0.00577747056884,0.0174556830239
145,0,-40,-0.238465952008,-1.053852606,-2.29548694215,2.17818595228,0.226280174904,0.103884691143,63.3653933247,64.5966097054,0.0416115584467,0.0114255664697,0.0204331496254,0.0734702745418
145,5,-50,-0.327984635071,-2.03856401311,-1.68125779202,0.82472651396,0.160890034829,0.195082893669,63.3653933247,64.5966097054,0.0608984989095,0.0288660364885,0.0028938825157,0.0926584179137
145,5,-40,-0.216634477816,-1.37148921502,-1.84141912735,1.34264207635,0.157955655388,0.11764539349,63.3653933247,64.5966097054,3.34322200279e-05,0.0298466136059,0.0167316424011,0.046611688227
145,10,-30,-0.087333132336,-0.825187353201,-1.48477244571,1.79931556143,0.105834307806,0.0588192032984,63.3653933247,64.5966097054,0.0161602177148,0.0501675969004,0.0352337077938,0.101561522409
145,15,-30,-0.06925371025,-0.930727885591,-1.0097080645,1.08485850712,0.0744081179067,0.0685878549308,63.3653933247,64.5966097054,0.0121739250962,0.065102434764,0.0316759360358,0.108952295896
150,0,-60,-0.539492296805,-2.38417836222,-1.77807485615,0.745780971896,0.226280174904,0.303413714524,63.3653933247,64.5966097054,0.0873900304376,0.0114255664697,0.00231627942354,0.101131876331
150,0,-50,-0.428377274459,-1.89312773265,-2.03210991691,1.07341405541,0.226280174904,0.2108041848,63.3653933247,64.5966097054,0.0133686315119,0.0114255664697,0.00149735443577,0.0262915524173
150,0,-40,-0.304246225398,-1.34455537489,-2.22440034615,1.65437615118,0.226280174904,0.13677673892,63.3653933247,64.5966097054,0.00822507935589,0.0114255664697,0.0122157091605,0.031866354986
150,5,-40,-0.269868286058,-1.69324830469,-1.77139054259,1.04614930822,0.159379038095,0.152348270791,63.3653933247,64.5966097054,0.016503241564,0.0293688067829,0.00907679246322,0.0549488408101
150,5,-30,-0.155272602299,-0.997862288737,-1.89717837785,1.90124268575,0.155605241376,0.0818439658136,63.3653933247,64.5966097054,0.0225523253393,0.0306445158186,0.0271577207504,0.0803545619083
150,10,-30,-0.130966849098,-1.18696805779,-1.42551966637,1.2009755924,0.110337298664,0.0918730566735,63.3653933247,64.5966097054,0.00359469969677,0.0481935339243,0.0239760709039,0.075764304525
155,0,-50,-0.485783337895,-2.14682235463,-1.91236952995,0.890790766094,0.226280174904,0.25402168895,63.3653933247,64.5966097054,0.0435597557668,0.0114255664697,5.30028014563e-06,0.0549906225166
155,0,-40,-0.367711001304,-1.62502526551,-2.13638472039,1.31467784885,0.226280174904,0.172118344507,63.3653933247,64.5966097054,0.000252645985417,0.0114255664697,0.00577747056884,0.0174556830239
155,0,-30,-0.238465952008,-1.053852606,-2.29548694215,2.17818595228,0.226280174904,0.103884691143,63.3653933247,64.5966097054,0.0416115584467,0.0114255664697,0.0204331496254,0.0734702745418
155,5,-40,-0.321004156955,-2.00454962255,-1.69788284531,0.847014624237,0.160137795215,0.189061428968,63.3653933247,64.5966097054,0.0545947346495,0.0291157650807,0.00355240201861,0.0872629017488
