Strike,Dip,Rake,Misfit
145,25,-90,0.330274505513
145,25,-80,0.216300780212
145,25,-70,0.375817258926
145,30,-90,0.5120810761
145,30,-80,0.305704896741
145,30,-70,0.274874067711
145,30,-60,0.553287509262
145,35,-80,0.474971344304
145,35,-70,0.259297234867
145,35,-60,0.455341567326
145,40,-70,0.36318264849
145,40,-60,0.367068514832
145,45,-70,0.538167386688
145,45,-60,0.302035446659
145,50,-60,0.287074835205
145,55,-60,0.346819284754
145,60,-60,0.486473913315
150,0,-100,0.409956910684
150,0,-90,0.585820918009
150,5,-100,0.234152039746
150,5,-90,0.415276730486
150,5,-80,0.608528301577
150,10,-100,0.135736750611
150,10,-90,0.252027716075
150,10,-80,0.450135788473
150,15,-100,0.256002538628
150,15,-90,0.169491081683
150,15,-80,0.298148607257
150,15,-70,0.529729589815
150,20,-100,0.440783980979
150,20,-90,0.277717082868
150,20,-80,0.204246417668
150,20,-70,0.390579679713
150,25,-100,0.628100560979
150,25,-90,0.459088434644
150,25,-80,0.271849138958
150,25,-70,0.272661098489
150,25,-60,0.561434334503
150,30,-80,0.441516084306
150,30,-70,0.244718074498
150,30,-60,0.4519065562
150,35,-80,0.63853469544
150,35,-70,0.356293914431
150,35,-60,0.350854411618
150,40,-70,0.543851984995
150,40,-60,0.281197199006
150,45,-60,0.294162557706
150,50,-60,0.422131724934
155,0,-100,0.322817702162
155,0,-90,0.497689682928
155,5,-100,0.149349951279
155,5,-90,0.315549423868
155,5,-80,0.507873238113
155,10,-100,0.175620479544
155,10,-90,0.169356848481
155,10,-80,0.340207483824
155,10,-70,0.562526817357
155,15,-100,0.357471720246
155,15,-90,0.213661737748
155,15,-80,0.206591614237
155,15,-70,0.411929720701
155,20,-100,0.548202907348
155,20,-90,0.389873396732
155,20,-80,0.229508660373
155,20,-70,0.276044222244
155,20,-60,0.55973422694
155,25,-90,0.58241847153
155,25,-80,0.392894261683
155,25,-70,0.228220213536
155,25,-60,0.436856650662
155,30,-80,0.589746489739
155,30,-70,0.34034863581
155,30,-60,0.323282789206
155,35,-70,0.534076301865
155,35,-60,0.261061158601
155,40,-60,0.329039206614
155,45,-60,0.528841112033
160,0,-100,0.236690875718
160,0,-90,0.409956910684
160,0,-80,0.585820918009
160,5,-100,0.106661699053
160,5,-90,0.220890492087
160,5,-80,0.405858643657
160,5,-70,0.609090402578
160,10,-100,0.256902513206
160,10,-90,0.150695650811
160,10,-80,0.237588721463
160,10,-70,0.44826920019
160,15,-100,0.453139301086
160,15,-90,0.304234225426
160,15,-80,0.185276625783
160,15,-70,0.293598156886
160,15,-60,0.561325532814
160,20,-100,0.638331282468
160,20,-90,0.498126728731
160,20,-80,0.32726295946
160,20,-70,0.211232494301
160,20,-60,0.424982128899
160,25,-80,0.522147473974
160,25,-70,0.307345945701
160,25,-60,0.299479005794
160,30,-70,0.499799689223
160,30,-60,0.249542128157
160,30,-50,0.622049267518
160,35,-60,0.363213223824
160,35,-50,0.552834655964
160,40,-60,0.595561003785
160,40,-50,0.496600847406
160,45,-50,0.470753055681
160,50,-50,0.588974201691
160,85,90,0.605137084022
165,0,-100,0.152854948545
165,0,-90,0.322817702162
165,0,-80,0.497689682928
165,5,-100,0.141529731602
165,5,-90,0.142930985339
165,5,-80,0.305792119021
165,5,-70,0.505394286247
165,10,-100,0.342084197603
165,10,-90,0.205072368087
165,10,-80,0.166576091053
165,10,-70,0.333791510131
165,10,-60,0.577386718694
165,15,-100,0.535889094035
165,15,-90,0.398338814966
165,15,-80,0.247434469161
165,15,-70,0.205630026656
165,15,-60,0.428747634026
165,20,-90,0.590483342532
165,20,-80,0.436970112265
165,20,-70,0.257444433474
165,20,-60,0.289380740274
165,20,-50,0.644919963218
165,25,-80,0.634423740988
165,25,-70,0.44083662838
165,25,-60,0.237029665742
165,25,-50,0.540416227569
165,30,-60,0.365637933705
165,30,-50,0.432006158205
165,35,-60,0.598659882217
165,35,-50,0.325534513521
165,40,-50,0.27410392669
165,45,-50,0.545252063202
165,85,90,0.534894878358
170,0,-100,0.078034342106
170,0,-90,0.236690875718
170,0,-80,0.409956910684
170,0,-70,0.585820918009
170,5,-100,0.212463152035
170,5,-90,0.114182394075
170,5,-80,0.213286558815
170,5,-70,0.401630055354
170,5,-60,0.614351403003
170,10,-100,0.420465733611
170,10,-90,0.283224137717
170,10,-80,0.166403330671
170,10,-70,0.231956116252
170,10,-60,0.455455160036
170,15,-100,0.604172425728
170,15,-90,0.482051623115
170,15,-80,0.336524487997
170,15,-70,0.201048093407
170,15,-60,0.299518372327
170,15,-50,0.609073841344
170,20,-80,0.534130356989
170,20,-70,0.361710979287
170,20,-60,0.219318385897
170,20,-50,0.482023688791
170,25,-70,0.566968210501
170,25,-60,0.332659792831
170,25,-50,0.350773781198
170,30,-60,0.552353658366
170,30,-50,0.25878039171
170,35,-50,0.363818891063
170,85,80,0.622149205937
170,85,90,0.464735026753
175,0,-100,0.0635797157875
175,0,-90,0.152854948545
175,0,-80,0.322817702162
175,0,-70,0.497689682928
175,5,-100,0.288289253273
175,5,-90,0.154316824593
175,5,-80,0.141297391675
175,5,-70,0.301504010785
175,5,-60,0.507922855745
175,10,-100,0.48924120832
175,10,-90,0.360374564063
175,10,-80,0.224475806435
175,10,-70,0.169362114066
175,10,-60,0.336245776747
175,10,-50,0.601659239864
175,15,-90,0.551773378334
175,15,-80,0.421630962712
175,15,-70,0.269153259056
175,15,-60,0.21015458853
175,15,-50,0.459437239926
175,20,-80,0.612150009812
175,20,-70,0.465524318787
175,20,-60,0.275244553253
175,20,-50,0.315914828782
175,25,-60,0.475173814713
175,25,-50,0.242958980398
175,30,-50,0.38721828096
175,35,-40,0.635343030246
175,80,90,0.641936504719
175,85,80,0.550658792216
175,85,90,0.393312896454
