Strike,Dip,Rake,Misfit,Extra
146,88,30,0.28154649406,"[133186, array([-0.9802999 ,  0.47372137, -0.51030535]), array([-0.77351944,  0.59096885, -0.22896176])]"
144,86,20,0.283452889177,"[131344, array([-0.92663701,  1.27857671, -0.4034378 ]), array([-0.77351944,  0.59096885, -0.22896176])]"
178,66,85,0.284146410753,"[161557, array([-0.9826121 ,  0.75285435,  0.06583256]), array([-0.77351944,  0.59096885, -0.22896176])]"
162,72,50,0.285530161617,"[147270, array([-0.95681733,  0.77223384, -0.69663142]), array([-0.77351944,  0.59096885, -0.22896176])]"
172,68,65,0.292534831073,"[156193, array([-0.96420037,  0.68925159, -0.68186551]), array([-0.77351944,  0.59096885, -0.22896176])]"
162,68,55,0.293801078059,"[147191, array([-0.94947518,  1.26315077, -0.18118335]), array([-0.77351944,  0.59096885, -0.22896176])]"
146,82,25,0.296185024428,"[133065, array([-0.92780243,  1.30425838, -0.30836406]), array([-0.77351944,  0.59096885, -0.22896176])]"
158,72,55,0.296562171186,"[143671, array([-0.97851553,  0.80413733,  0.08047128]), array([-0.77351944,  0.59096885, -0.22896176])]"
144,84,25,0.297849319383,"[131305, array([-0.9428963 ,  1.19426782, -0.0984491 ]), array([-0.77351944,  0.59096885, -0.22896176])]"
176,64,70,0.298639705006,"[159714, array([-0.9407458 ,  1.23445181, -0.63418687]), array([-0.77351944,  0.59096885, -0.22896176])]"
150,78,30,0.299122593088,"[136586, array([-0.92279365,  1.30659147, -0.47879598]), array([-0.77351944,  0.59096885, -0.22896176])]"
156,76,40,0.299130828838,"[141948, array([-0.9493582 ,  0.85133393, -0.73208301]), array([-0.77351944,  0.59096885, -0.22896176])]"
152,76,45,0.301947825662,"[138349, array([-0.97466328,  0.84776069,  0.08315887]), array([-0.77351944,  0.59096885, -0.22896176])]"
150,82,30,0.301990269219,"[136666, array([-0.94641901,  0.89805184, -0.74069333]), array([-0.77351944,  0.59096885, -0.22896176])]"
174,64,75,0.302132921121,"[157915, array([-0.9584145 ,  1.25860001, -0.13329997]), array([-0.77351944,  0.59096885, -0.22896176])]"
160,72,45,0.302466264683,"[145469, array([-0.93871193,  1.0111925 , -0.73338654]), array([-0.77351944,  0.59096885, -0.22896176])]"
14,26,95,0.30311540361,"[13159, array([-0.9530413 ,  1.05662952, -0.74153397]), array([-0.77351944,  0.59096885, -0.22896176])]"
166,66,60,0.304041815286,"[150752, array([-0.94536147,  1.32952973, -0.25613563]), array([-0.77351944,  0.59096885, -0.22896176])]"
2,26,80,0.305026367004,"[2356, array([-0.95454965,  1.092216  , -0.74011924]), array([-0.77351944,  0.59096885, -0.22896176])]"
148,82,25,0.30560935636,"[134865, array([-0.9231802 ,  1.22453086, -0.63682922]), array([-0.77351944,  0.59096885, -0.22896176])]"
6,26,95,0.306013698515,"[5959, array([-0.9693264 ,  1.0946514 ,  0.01069089]), array([-0.77351944,  0.59096885, -0.22896176])]"
148,82,40,0.306177685713,"[134868, array([-0.98835617,  0.48893012,  0.00884523]), array([-0.77351944,  0.59096885, -0.22896176])]"
170,66,60,0.306558687147,"[154352, array([-0.93602949,  1.1691434 , -0.69492888]), array([-0.77351944,  0.59096885, -0.22896176])]"
10,26,90,0.307057319753,"[9558, array([-0.95222177,  1.09939924, -0.74078707]), array([-0.77351944,  0.59096885, -0.22896176])]"
6,24,85,0.307248290738,"[5917, array([-0.96791197,  0.72876906, -0.72328873]), array([-0.77351944,  0.59096885, -0.22896176])]"
2,24,80,0.307919449808,"[2316, array([-0.96927036,  0.7120674 , -0.71839981]), array([-0.77351944,  0.59096885, -0.22896176])]"
6,26,85,0.308224669135,"[5957, array([-0.95270722,  1.11125793, -0.74107808]), array([-0.77351944,  0.59096885, -0.22896176])]"
154,76,35,0.309792900412,"[140147, array([-0.92816069,  1.13839497, -0.70735962]), array([-0.77351944,  0.59096885, -0.22896176])]"
164,70,65,0.309928317752,"[149033, array([-0.98629976,  0.61837991,  0.07581372]), array([-0.77351944,  0.59096885, -0.22896176])]"
