Strike,Dip,Rake,Misfit,Extra
0,48,-65,0.282235315533,"[967, array([ 0.61756551, -4.07595419, -1.17903868]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,48,-60,0.386765959775,"[968, array([ 0.62504106, -3.90579326, -1.60294837]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,50,-100,0.39389886163,"[1000, array([ 0.38337298, -4.55871715,  1.81831988]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,50,-95,0.310176723452,"[1001, array([ 0.42024961, -4.62517302,  1.39678847]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,50,-90,0.225921226472,"[1002, array([ 0.45392789, -4.65642853,  0.96462666]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,50,-85,0.145070231948,"[1003, array([ 0.4841515 , -4.65224581,  0.52512346]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,50,-80,0.0878409204861,"[1004, array([ 0.51069042, -4.61265669,  0.08162375]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,50,-75,0.112024562824,"[1005, array([ 0.53334269, -4.53796246, -0.36249716]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,50,-70,0.192186769462,"[1006, array([ 0.55193589, -4.4287316 , -0.80385925]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,50,-65,0.28640835613,"[1007, array([ 0.56632853, -4.28579542, -1.23910349]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,50,-60,0.385517870204,"[1008, array([ 0.57641106, -4.11024175, -1.6649174 ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,52,-100,0.379419842459,"[1040, array([ 0.3234282 , -4.73853577,  1.77746752]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,52,-95,0.298453905556,"[1041, array([ 0.35987557, -4.81067448,  1.35179363]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,52,-90,0.218634846719,"[1042, array([ 0.39358408, -4.84620107,  0.91583177]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,52,-85,0.145722044739,"[1043, array([ 0.42429717, -4.84484513,  0.47289988]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,52,-80,0.102761439186,"[1044, array([ 0.4517811 , -4.806617  ,  0.02636893]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,52,-75,0.130330169981,"[1045, array([ 0.47582671, -4.73180761, -0.42036269]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,52,-70,0.204132901452,"[1046, array([ 0.49625099, -4.62098631, -0.86389511]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,52,-65,0.292621457568,"[1047, array([ 0.5128985 , -4.47499651, -1.30085276]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,52,-60,0.386827305517,"[1048, array([ 0.52564254, -4.29494928, -1.72791013]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,54,-100,0.367257226496,"[1080, array([ 0.26167323, -4.89514434,  1.73115439]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,54,-95,0.289092434,"[1081, array([ 0.29763057, -4.9726764 ,  1.30181853]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,54,-90,0.213869657095,"[1082, array([ 0.33132276, -5.0123634 ,  0.86257504]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,54,-85,0.149072931562,"[1083, array([ 0.36249339, -5.01390328,  0.41676684]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,54,-80,0.118131404125,"[1084, array([ 0.39090522, -4.97728432, -0.03221322]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,54,-75,0.148028652055,"[1085, array([ 0.41634203, -4.90278523, -0.48094811]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,54,-70,0.216929231634,"[1086, array([ 0.43861023, -4.79097299, -0.92602269]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,54,-65,0.30046570784,"[1087, array([ 0.45754033, -4.64269854, -1.36404968]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,54,-60,0.390280410097,"[1088, array([ 0.47298828, -4.45909036, -1.79169543]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,56,-100,0.357150190504,"[1120, array([ 0.19840734, -5.02775422,  1.67962853]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,56,-95,0.281826610748,"[1121, array([ 0.23381705, -5.11037663,  1.24711789]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,56,-90,0.21132440574,"[1122, array([ 0.26744728, -5.154106  ,  0.80511593]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,56,-85,0.154562847199,"[1123, array([ 0.29904207, -5.1586095 ,  0.35698655]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,56,-80,0.13358467984,"[1124, array([ 0.32836097, -5.12385287, -0.09385971]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,56,-75,0.165235629439,"[1125, array([ 0.35518085, -5.05010063, -0.54399164]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,56,-70,0.230348610658,"[1126, array([ 0.37929758, -4.93791407, -0.98998346]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,56,-65,0.309656909382,"[1127, array([ 0.40052763, -4.78814701, -1.42844092]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,56,-60,0.395569379434,"[1128, array([ 0.41870942, -4.60193925, -1.85602707]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,58,-100,0.3488916996,"[1160, array([ 0.13393743, -5.13569383,  1.62315945]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,58,-95,0.276445764034,"[1161, array([ 0.16874525, -5.22309151,  1.18796749]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,58,-90,0.210748189662,"[1162, array([ 0.20226882, -5.27073831,  0.74373438]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,58,-85,0.161744259932,"[1163, array([ 0.234253  , -5.27827161,  0.293841  ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,58,-80,0.149016588001,"[1164, array([ 0.26445437, -5.24563408, -0.15828869]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,58,-75,0.182097449446,"[1165, array([ 0.29264309, -5.1730741 , -0.6092137 ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,58,-70,0.244279021353,"[1166, array([ 0.31860461, -5.0611439 , -1.05550223]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,58,-65,0.320004419225,"[1167, array([ 0.34214136, -4.91069535, -1.49375775]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,58,-60,0.402468992435,"[1168, array([ 0.36307421, -4.72287344, -1.92064488]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,60,-100,0.342318725165,"[1200, array([ 0.06857657, -5.21841202,  1.56203681]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,60,-95,0.272783602504,"[1201, array([ 0.10273167, -5.31025921,  1.1246628 ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,60,-90,0.211933434771,"[1202, array([ 0.13610493, -5.36169212,  0.67872943]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,60,-85,0.17028389918,"[1203, array([ 0.16844234, -5.37231931,  0.22763051]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,60,-80,0.164439491578,"[1204, array([ 0.19949781, -5.34205991, -0.22520081]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,60,-75,0.19876590631,"[1205, array([ 0.22903497, -5.27114421, -0.67631822]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,60,-70,0.258682302434,"[1206, array([ 0.25682904, -5.16011192, -1.12228844]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,60,-65,0.331388090992,"[1207, array([ 0.28266849, -5.00980806, -1.55971736]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,60,-60,0.410819184829,"[1208, array([ 0.30635666, -4.82137654, -1.98527589]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,62,-100,0.337305125033,"[1240, array([  2.64244542e-03,  -5.27548075e+00,   1.49656897e+00]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,62,-95,0.270710795129,"[1241, array([ 0.03609756, -5.37144249,  1.05751755]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,62,-90,0.214712033522,"[1242, array([ 0.06927794, -5.4265243 ,  0.61041777]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,62,-85,0.17995068901,"[1243, array([ 0.10193108, -5.44030698,  0.15867235]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,62,-80,0.179921101847,"[1244, array([ 0.13380847, -5.41268565, -0.29428066]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,62,-75,0.215391085893,"[1245, array([ 0.16466749, -5.34387051, -0.74499402]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,62,-70,0.273569051659,"[1246, array([ 0.19427329, -5.23438528, -1.19003753]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,62,-65,0.343741657821,"[1247, array([ 0.22240055, -5.08506323, -1.62602413]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,62,-60,0.420512149098,"[1248, array([ 0.24883521, -4.89704077, -2.04963571]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,64,-100,0.333756619001,"[1280, array([-0.06354416, -5.30659723,  1.42708148]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,64,-95,0.270130002872,"[1281, array([-0.03083269, -5.40633084,  0.98686216]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,64,-90,0.21895324198,"[1282, array([  2.11344594e-03,  -5.46491900e+00,   5.39132224e-01]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,64,-85,0.190598645368,"[1283, array([ 0.03504349, -5.48191583,  0.08729917]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,64,-80,0.195557850538,"[1284, array([ 0.06770684, -5.45719197, -0.36519829]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,64,-75,0.232120852155,"[1285, array([ 0.0998549 , -5.39093558, -0.81491637]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,64,-70,0.288983809835,"[1286, array([ 0.131243  , -5.28365092, -1.25843244]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,64,-65,0.357041077386,"[1287, array([ 0.16163226, -5.13615448, -1.69237109]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,64,-60,0.431482880548,"[1288, array([ 0.1907914 , -4.94956881, -2.11342976]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,66,-100,0.331607476827,"[1320, array([-0.12966096, -5.3115854 ,  1.35391549]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,66,-95,0.270972837048,"[1321, array([-0.09773306, -5.41474201,  0.91304218]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,66,-90,0.224562532161,"[1322, array([-0.06506135, -5.47668916,  0.46522008]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,66,-85,0.202150508723,"[1323, array([-0.03189448, -5.49695541,  0.01385737]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,66,-80,0.211463782195,"[1324, array([  1.51511724e-03,  -5.47538650e+00,  -4.37610807e-01]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,66,-75,0.249102939514,"[1325, array([ 0.03491319, -5.41214659, -0.8857485 ]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,66,-70,0.304996702043,"[1326, array([ 0.06804555, -5.30771698, -1.32714511]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,66,-65,0.371296637917,"[1327, array([ 0.10066004, -5.16289244, -1.75844134]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,66,-60,0.443702385191,"[1328, array([ 0.13250845, -4.97877517, -2.17635478]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,68,-100,0.330818682955,"[1360, array([-0.19538569, -5.29039683,  1.27742607]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,68,-95,0.273198410028,"[1361, array([-0.16427756, -5.39662292,  0.83641657]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,68,-90,0.231481067436,"[1362, array([-0.13191917, -5.46177745,  0.38904143]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,68,-85,0.214584705244,"[1363, array([-0.0985568 , -5.48536456, -0.06129455]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,68,-80,0.227766787722,"[1364, array([-0.06444436, -5.46720472, -0.51116404]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,68,-75,0.266488183171,"[1365, array([-0.02984145, -5.40743616, -0.95714327]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,68,-70,0.321699197331,"[1366, array([  4.98856559e-03,  -5.30651375e+00,  -1.39583805e+00]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,68,-65,0.386547912635,"[1367, array([ 0.03978062, -5.16520556, -1.82390967]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,70,-100,0.331377468302,"[1400, array([-0.26039772, -5.24311099,  1.19798052]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,70,-95,0.276793301677,"[1401, array([-0.23014177, -5.35204992,  0.75735593]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,70,-90,0.239685799407,"[1402, array([-0.1981343 , -5.42025651,  0.31096741]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,70,-85,0.227926294697,"[1403, array([-0.16461891, -5.44721167, -0.13778777]), array([ 0.19507396, -0.98078853,  0.        ])]"
0,70,-80,0.244608652414,"[1404, array([-0.12985066, -5.43271027, -0.5854943 ]), array([ 0.19507396, -0.98078853,  0.        ])]"
