Exit Angle,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH
40,240,110,45,90,0.344362511235,4.37933708921,-1.77397333416,-0.405078051316,0.0786334790449,-0.194119327842
40,260,110,45,90,0.483530111042,3.4497657302,-1.560005969,-0.452206349939,0.140163173055,-0.309954013415
40,280,110,45,90,0.574365310655,2.8430311162,-0.616094473412,-0.216703387417,0.202025685679,-0.932268240412
40,300,110,45,90,0.574365310655,2.8430311162,0.616094473412,0.216703387417,0.202025685679,0.932268240412
40,320,110,45,90,0.483530111042,3.4497657302,1.560005969,0.452206349939,0.140163173055,0.309954013415
40,340,110,45,90,0.344362511235,4.37933708921,1.77397333416,0.405078051316,0.0786334790449,0.194119327842
40,360,110,45,90,0.22198057786,5.19678842331,1.15787886074,0.222806619479,0.0427149538866,0.191713127674
50,0,110,45,90,-0.10500279942,5.19678842331,1.37990629208,0.265530589217,-0.0202053250713,-0.0760941522062
50,20,110,45,90,-0.173648177667,5.51962516832,7.8986058714e-17,1.43100403207e-17,-0.031460139479,-2.19846616598e+15
50,40,110,45,90,-0.10500279942,5.19678842331,-1.37990629208,-0.265530589217,-0.0202053250713,0.0760941522062
50,60,110,45,90,0.0688133999313,4.37933708921,-2.11413909415,-0.482753222937,0.015713200087,-0.0325491355426
50,80,110,45,90,0.266469888958,3.4497657302,-1.85914271802,-0.538918542134,0.0772428940972,-0.143329442315
50,100,110,45,90,0.395480999738,2.8430311162,-0.734232802066,-0.258257040481,0.139105406721,-0.538631614694
50,120,110,45,90,0.395480999738,2.8430311162,0.734232802066,0.258257040481,0.139105406721,0.538631614694
50,140,110,45,90,0.266469888958,3.4497657302,1.85914271802,0.538918542134,0.0772428940972,0.143329442315
50,160,110,45,90,0.0688133999313,4.37933708921,2.11413909415,0.482753222937,0.015713200087,0.0325491355426
50,180,110,45,90,-0.10500279942,5.19678842331,1.37990629208,0.265530589217,-0.0202053250713,-0.0760941522062
50,200,110,45,90,-0.173648177667,5.51962516832,2.92812710477e-16,5.30493831643e-17,-0.031460139479,-5.93034972368e+14
50,220,110,45,90,-0.10500279942,5.19678842331,-1.37990629208,-0.265530589217,-0.0202053250713,0.0760941522062
50,240,110,45,90,0.0688133999313,4.37933708921,-2.11413909415,-0.482753222937,0.015713200087,-0.0325491355426
50,260,110,45,90,0.266469888958,3.4497657302,-1.85914271802,-0.538918542134,0.0772428940972,-0.143329442315
50,280,110,45,90,0.395480999738,2.8430311162,-0.734232802066,-0.258257040481,0.139105406721,-0.538631614694
50,300,110,45,90,0.395480999738,2.8430311162,0.734232802066,0.258257040481,0.139105406721,0.538631614694
50,320,110,45,90,0.266469888958,3.4497657302,1.85914271802,0.538918542134,0.0772428940972,0.143329442315
50,340,110,45,90,0.0688133999313,4.37933708921,2.11413909415,0.482753222937,0.015713200087,0.0325491355426
50,360,110,45,90,-0.10500279942,5.19678842331,1.37990629208,0.265530589217,-0.0202053250713,-0.0760941522062
60,0,110,45,90,-0.41226666617,4.56997904303,1.560005969,0.341359545483,-0.0902119380171,-0.264272492774
60,20,110,45,90,-0.5,4.85387691203,3.42851700878e-17,7.0634609631e-18,-0.103010440739,-1.45835648101e+16
60,40,110,45,90,-0.41226666617,4.56997904303,-1.560005969,-0.341359545483,-0.0902119380171,0.264272492774
60,60,110,45,90,-0.190118066625,3.85112440412,-2.39006780757,-0.620615580481,-0.0493668982549,0.0795450514095
60,80,110,45,90,0.0625,3.03367307002,-2.10179035633,-0.692820323028,0.0206020881478,-0.0297365528449
60,100,110,45,90,0.227384732795,2.50011960491,-0.830061838569,-0.332008851472,0.0909495419131,-0.273937099899
60,120,110,45,90,0.227384732795,2.50011960491,0.830061838569,0.332008851472,0.0909495419131,0.273937099899
60,140,110,45,90,0.0625,3.03367307002,2.10179035633,0.692820323028,0.0206020881478,0.0297365528449
60,160,110,45,90,-0.190118066625,3.85112440412,2.39006780757,0.620615580481,-0.0493668982549,-0.0795450514095
60,180,110,45,90,-0.41226666617,4.56997904303,1.560005969,0.341359545483,-0.0902119380171,-0.264272492774
60,200,110,45,90,-0.5,4.85387691203,3.86039240732e-16,7.95321446604e-17,-0.103010440739,-1.29520511711e+15
60,220,110,45,90,-0.41226666617,4.56997904303,-1.560005969,-0.341359545483,-0.0902119380171,0.264272492774
60,240,110,45,90,-0.190118066625,3.85112440412,-2.39006780757,-0.620615580481,-0.0493668982549,0.0795450514095
60,260,110,45,90,0.0625,3.03367307002,-2.10179035633,-0.692820323028,0.0206020881478,-0.0297365528449
60,280,110,45,90,0.227384732795,2.50011960491,-0.830061838569,-0.332008851472,0.0909495419131,-0.273937099899
60,300,110,45,90,0.227384732795,2.50011960491,0.830061838569,0.332008851472,0.0909495419131,0.273937099899
60,320,110,45,90,0.0625,3.03367307002,2.10179035633,0.692820323028,0.0206020881478,0.0297365528449
60,340,110,45,90,-0.190118066625,3.85112440412,2.39006780757,0.620615580481,-0.0493668982549,-0.0795450514095
60,360,110,45,90,-0.41226666617,4.56997904303,1.560005969,0.341359545483,-0.0902119380171,-0.264272492774
70,0,110,45,90,-0.662750465327,3.39196274446,1.69270565395,0.499034270561,-0.195388486035,-0.39153320235
70,20,110,45,90,-0.766044443119,3.60267946455,-1.14574560823e-17,-3.18025963592e-18,-0.212631862106,6.68599065637e+16
70,40,110,45,90,-0.662750465327,3.39196274446,-1.69270565395,-0.499034270561,-0.195388486035,0.39153320235
70,60,110,45,90,-0.401200932146,2.85840927935,-2.59337552009,-0.90727928251,-0.14035811283,0.154702213019
70,80,110,45,90,-0.103777776949,2.25167466535,-2.28057615822,-1.0128355545,-0.0460891524635,0.045505069662
70,100,110,45,90,0.0903514004555,1.85565677144,-0.900669866139,-0.485364470413,0.0486897156015,-0.100315780346
70,120,110,45,90,0.0903514004555,1.85565677144,0.900669866139,0.485364470413,0.0486897156015,0.100315780346
70,140,110,45,90,-0.103777776949,2.25167466535,2.28057615822,1.0128355545,-0.0460891524635,-0.045505069662
70,160,110,45,90,-0.401200932146,2.85840927935,2.59337552009,0.90727928251,-0.14035811283,-0.154702213019
70,180,110,45,90,-0.662750465327,3.39196274446,1.69270565395,0.499034270561,-0.195388486035,-0.39153320235
70,200,110,45,90,-0.766044443119,3.60267946455,4.67536164001e-16,1.29774566014e-16,-0.212631862106,-1.63847099348e+15
70,220,110,45,90,-0.662750465327,3.39196274446,-1.69270565395,-0.499034270561,-0.195388486035,0.39153320235
70,240,110,45,90,-0.401200932146,2.85840927935,-2.59337552009,-0.90727928251,-0.14035811283,0.154702213019
70,260,110,45,90,-0.103777776949,2.25167466535,-2.28057615822,-1.0128355545,-0.0460891524635,0.045505069662
70,280,110,45,90,0.0903514004555,1.85565677144,-0.900669866139,-0.485364470413,0.0486897156015,-0.100315780346
70,300,110,45,90,0.0903514004555,1.85565677144,0.900669866139,0.485364470413,0.0486897156015,0.100315780346
70,320,110,45,90,-0.103777776949,2.25167466535,2.28057615822,1.0128355545,-0.0460891524635,-0.045505069662
70,340,110,45,90,-0.401200932146,2.85840927935,2.59337552009,0.90727928251,-0.14035811283,-0.154702213019
70,360,110,45,90,-0.662750465327,3.39196274446,1.69270565395,0.499034270561,-0.195388486035,-0.39153320235
80,0,110,45,90,-0.826242153967,1.80482567886,1.77397333416,0.982905637334,-0.457796098341,-0.465757933369
80,20,110,45,90,-0.939692620786,1.91694570377,-5.68519532471e-17,-2.96575709658e-17,-0.490203044843,1.65287658051e+16
80,40,110,45,90,-0.826242153967,1.80482567886,-1.77397333416,-0.982905637334,-0.457796098341,0.465757933369
80,60,110,45,90,-0.538975487798,1.52092780986,-2.71788482974,-1.78699134313,-0.354372827101,0.198306963525
80,80,110,45,90,-0.212307887991,1.19809106485,-2.39006780757,-1.99489661319,-0.17720513425,0.0888292320908
80,100,110,45,90,0.000909244996918,0.987374344756,-0.943911495587,-0.955981386999,0.000920871604318,-0.000963273570848
80,120,110,45,90,0.000909244996918,0.987374344756,0.943911495587,0.955981386999,0.000920871604318,0.000963273570848
80,140,110,45,90,-0.212307887991,1.19809106485,2.39006780757,1.99489661319,-0.17720513425,-0.0888292320908
80,160,110,45,90,-0.538975487798,1.52092780986,2.71788482974,1.78699134313,-0.354372827101,-0.198306963525
80,180,110,45,90,-0.826242153967,1.80482567886,1.77397333416,0.982905637334,-0.457796098341,-0.465757933369
80,200,110,45,90,-0.939692620786,1.91694570377,5.34827237513e-16,2.78999679783e-16,-0.490203044843,-1.75700217729e+15
80,220,110,45,90,-0.826242153967,1.80482567886,-1.77397333416,-0.982905637334,-0.457796098341,0.465757933369
80,240,110,45,90,-0.538975487798,1.52092780986,-2.71788482974,-1.78699134313,-0.354372827101,0.198306963525
80,260,110,45,90,-0.212307887991,1.19809106485,-2.39006780757,-1.99489661319,-0.17720513425,0.0888292320908
80,280,110,45,90,0.000909244996918,0.987374344756,-0.943911495587,-0.955981386999,0.000920871604318,-0.000963273570848
80,300,110,45,90,0.000909244996918,0.987374344756,0.943911495587,0.955981386999,0.000920871604318,0.000963273570848
80,320,110,45,90,-0.212307887991,1.19809106485,2.39006780757,1.99489661319,-0.17720513425,-0.0888292320908
80,340,110,45,90,-0.538975487798,1.52092780986,2.71788482974,1.78699134313,-0.354372827101,-0.198306963525
80,360,110,45,90,-0.826242153967,1.80482567886,1.77397333416,0.982905637334,-0.457796098341,-0.465757933369
90,0,110,45,90,-0.883022221559,4.06744071896e-16,1.80133973228,4.42868097347e+15,-2.17095289783e+15,-0.490203044843
90,20,110,45,90,-1.0,3.43193444315e-16,-1.00519032581e-16,-0.292893218813,-2.9138085723e+15,9.9483647457e+15
90,40,110,45,90,-0.883022221559,2.40744997731e-16,-1.80133973228,-7.48235580908e+15,-3.66787360021e+15,0.490203044843
90,60,110,45,90,-0.586824088833,1.25698088586e-16,-2.75981258416,-2.19558834602e+16,-4.66852038433e+15,0.212631862106
90,80,110,45,90,-0.25,4.72328778262e-17,-2.42693845602,-5.1382396494e+16,-5.29292330906e+15,0.103010440739
90,100,110,45,90,-0.030153689607,5.49594345842e-17,-0.958472851884,-1.74396417855e+16,-5.48653563036e+14,0.031460139479
90,120,110,45,90,-0.030153689607,1.74149266969e-16,0.958472851884,5.50374324604e+15,-1.73148530177e+14,-0.031460139479
90,140,110,45,90,-0.25,3.90426322141e-16,2.42693845602,6.21612406333e+15,-6.4032567945e+14,-0.103010440739
90,160,110,45,90,-0.586824088833,6.5150095045e-16,2.75981258416,4.2360837421e+15,-9.00726374119e+14,-0.212631862106
90,180,110,45,90,-0.883022221559,8.8573769198e-16,1.80133973228,2.0337169216e+15,-9.96934227317e+14,-0.490203044843
90,200,110,45,90,-1.0,1.02958033294e-15,5.85867856048e-16,0.569035593729,-9.71269524099e+14,-1.70686954349e+15
90,220,110,45,90,-0.883022221559,1.05173676614e-15,-1.80133973228,-1.71272868864e+15,-8.39584818163e+14,0.490203044843
90,240,110,45,90,-0.586824088833,9.6347716055e-16,-2.75981258416,-2.86442968984e+15,-6.09069018822e+14,0.212631862106
90,260,110,45,90,-0.25,8.1075073296e-16,-2.42693845602,-2.99344589817e+15,-3.08356181298e+14,0.103010440739
90,280,110,45,90,-0.030153689607,6.52124551235e-16,-0.958472851884,-1.46976961697e+15,-4.62391571517e+13,0.031460139479
90,300,110,45,90,-0.030153689607,5.3293471885e-16,0.958472851884,1.7984807857e+15,-5.65804563683e+13,-0.031460139479
90,320,110,45,90,-0.25,4.67557288646e-16,2.42693845602,5.19067612665e+15,-5.34693835539e+14,-0.103010440739
90,340,110,45,90,-0.586824088833,4.37674298686e-16,2.75981258416,6.30563090509e+15,-1.3407780411e+15,-0.212631862106
90,360,110,45,90,-0.883022221559,4.06744071896e-16,1.80133973228,4.42868097347e+15,-2.17095289783e+15,-0.490203044843
