Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Ratio1,Ratio2,Ratio3,Sum,source
105,30,60,0.581985048616,0.621944142901,0.47506455394,0.763837973815,0.935751313456,1.22506519122,57.5402518001,29.6228844093,1.00218476663e-05,0.0040089323296,0.00336739681519,0.00738635099246,S0173a_EH45TcoldCrust1b_55.csv
105,35,50,0.585804046087,0.525139824029,0.629873442425,1.19943948945,1.11552013251,0.930034522223,57.5402518001,29.6228844093,0.0485602008252,0.000596048256171,0.0380528398883,0.0872090889697,S0173a_EH45TcoldCrust1b_55.csv
105,85,-30,0.122593361776,0.145748969591,0.144601049638,0.992123992666,0.84112678203,0.847804093286,57.5402518001,29.6228844093,0.015870993992,0.0135061144285,0.0580890314115,0.087466139832,S0173a_EH45TcoldCrust1b_55.csv
110,25,30,0.698452327937,0.834217376262,0.75591185119,0.906132948917,0.837254590724,0.923986476516,57.5402518001,29.6228844093,0.00651711963785,0.0140393829647,0.0393324695349,0.0598889721374,S0173a_EH45TcoldCrust1b_55.csv
115,20,30,0.721015049733,1.08852358538,0.660428090524,0.606719137181,0.662378895062,1.09173891916,57.5402518001,29.6228844093,0.0121262112155,0.0531337701473,0.0132265415496,0.0784865229124,S0173a_EH45TcoldCrust1b_55.csv
115,30,50,0.555352557693,0.460175651402,0.568864670419,1.23619028666,1.20682734082,0.976247228157,57.5402518001,29.6228844093,0.0553026964946,0.004008265685,0.029191395064,0.0885023572435,S0173a_EH45TcoldCrust1b_55.csv
120,15,50,0.730866028003,0.933429017755,0.691607648068,0.74093223471,0.78299047287,1.05676394708,57.5402518001,29.6228844093,0.000316556778293,0.022877476418,0.0172251657271,0.0404191989233,S0173a_EH45TcoldCrust1b_55.csv
130,15,60,0.681578674251,0.62526468009,0.714907881532,1.14336840749,1.09006424952,0.953379717665,57.5402518001,29.6228844093,0.038700132309,0.000167113377695,0.0333786636188,0.0722459093055,S0173a_EH45TcoldCrust1b_55.csv
135,15,60,0.672915300673,0.593958762718,0.420046505542,0.707198095066,1.13293269316,1.60200190168,57.5402518001,29.6228844093,0.00159391746007,0.00103077316917,0.00469558389921,0.00732027452846,S0173a_EH45TcoldCrust1b_55.csv
135,25,60,0.466346540324,0.748299496235,0.439243624719,0.586989069122,0.623208411432,1.06170360611,57.5402518001,29.6228844093,0.0155418044125,0.0666806465148,0.0166195460853,0.0988419970126,S0173a_EH45TcoldCrust1b_55.csv
135,75,-20,0.29339193665,0.453400854666,0.278474457241,0.614190410925,0.647091715048,1.05356857342,57.5402518001,29.6228844093,0.0109570942147,0.0581812463644,0.0176243296009,0.08676267018,S0173a_EH45TcoldCrust1b_55.csv
140,65,-20,0.187242406387,0.155737103982,0.111070804702,0.713194234787,1.20229798551,1.68579319191,57.5402518001,29.6228844093,0.00129154713486,0.00377768559392,0.00831065916323,0.013379891892,S0173a_EH45TcoldCrust1b_55.csv
150,10,70,0.729920948254,1.11128247822,0.527981775947,0.475110321899,0.656827550654,1.38247375479,57.5402518001,29.6228844093,0.0449126856294,0.0549320924754,1.16884372803e-07,0.0998448949892,S0173a_EH45TcoldCrust1b_55.csv
150,15,60,0.628583890775,0.449834165099,0.401715476474,0.893030160095,1.39736805148,1.56474900169,57.5402518001,29.6228844093,0.00540026731736,0.0179883504501,0.00335258072115,0.0267411984886,S0173a_EH45TcoldCrust1b_55.csv
150,20,-100,0.478308377607,0.618184933139,0.522539000079,0.845279417318,0.773730241497,0.91535440902,57.5402518001,29.6228844093,0.00214208396602,0.0246551589862,0.0412093171914,0.0680065601436,S0173a_EH45TcoldCrust1b_55.csv
150,20,80,0.478308377607,0.618184933139,0.522539000079,0.845279417318,0.773730241497,0.91535440902,57.5402518001,29.6228844093,0.00214208396602,0.0246551589862,0.0412093171914,0.0680065601436,S0173a_EH45TcoldCrust1b_55.csv
155,20,70,0.478803456205,0.536977515644,0.263002847884,0.489783725056,0.891663882111,1.82052574738,57.5402518001,29.6228844093,0.0400092968309,0.00762924155668,0.0154411534637,0.0630796918513,S0173a_EH45TcoldCrust1b_55.csv
50,10,-50,0.946396816227,1.32174380946,0.920530838334,0.696451787209,0.716021372259,1.0280989803,58.1025359174,59.7222409229,0.00222065591803,0.037689592112,0.0210198943885,0.0609301424185,S0173a_EH45TcoldCrust1b_65.csv
50,15,-40,0.98413359936,0.854679666416,0.586941154004,0.686738174625,1.1514648564,1.67671595806,58.1025359174,59.7222409229,0.00288311323428,0.00161178957185,0.00788378453512,0.0123786873413,S0173a_EH45TcoldCrust1b_65.csv
50,15,-10,0.910127642505,1.20076555922,1.07211266013,0.892857603966,0.757956151818,0.848910451624,58.1025359174,59.7222409229,0.00538616625373,0.0278764009787,0.0577793339482,0.0910419011807,S0173a_EH45TcoldCrust1b_65.csv
50,20,-10,0.942376639142,0.856270572481,0.968428584584,1.13098431233,1.10055941361,0.973098743825,58.1025359174,59.7222409229,0.0366045011478,0.000313234065461,0.0297457329726,0.0666634681859,S0173a_EH45TcoldCrust1b_65.csv
50,30,-40,0.934744998175,0.881344383095,0.872286516532,0.989722670574,1.06058995338,1.07160317219,58.1025359174,59.7222409229,0.0155671847132,5.50613600107e-07,0.0154470005962,0.031014735923,S0173a_EH45TcoldCrust1b_65.csv
50,35,-40,0.892293436869,1.40563259923,0.869054574962,0.618265808178,0.634798479603,1.02674039419,58.1025359174,59.7222409229,0.0103474446683,0.0624607563395,0.0212119754212,0.094020176429,S0173a_EH45TcoldCrust1b_65.csv
50,45,-10,0.970583538971,0.818455570702,0.52494016685,0.641378940582,1.1858719932,1.84894127038,58.1025359174,59.7222409229,0.00725455057777,0.00299116373169,0.0171009613156,0.0273466756251,S0173a_EH45TcoldCrust1b_65.csv
50,55,0,0.969096369624,0.75770786031,0.641860092779,0.847107607563,1.27898418426,1.50982492996,58.1025359174,59.7222409229,0.00224183358078,0.00840379730625,0.00172794983588,0.0123735807229,S0173a_EH45TcoldCrust1b_65.csv
50,60,0,0.953764086208,1.00258664017,0.49156584195,0.490297618437,0.951303406606,1.94025704151,58.1025359174,59.7222409229,0.0398436959213,0.00303474211517,0.02270256449,0.0655810025265,S0173a_EH45TcoldCrust1b_65.csv
50,65,10,0.978197470648,0.593264667555,0.412538874007,0.695370711537,1.64883824058,2.37116434906,58.1025359174,59.7222409229,0.00228983114108,0.0441353940718,0.0517384959272,0.09816372114,S0173a_EH45TcoldCrust1b_65.csv
50,65,30,0.982554418837,0.733760969475,0.523053081678,0.712838517498,1.33906607153,1.8784984799,58.1025359174,59.7222409229,0.00130855298569,0.0129544080095,0.0188727476691,0.0331357086643,S0173a_EH45TcoldCrust1b_65.csv
50,80,20,0.960450819379,0.83964197431,0.490255859558,0.583886792893,1.14388137893,1.95908075478,58.1025359174,59.7222409229,0.0161232054971,0.00135971657465,0.0238994204351,0.0413823425069,S0173a_EH45TcoldCrust1b_65.csv
50,80,50,0.949740864179,0.879639626175,0.900392823821,1.02359284078,1.07969313332,1.05480723419,58.1025359174,59.7222409229,0.0200483070972,6.6637489072e-05,0.0174689029148,0.037583847501,S0173a_EH45TcoldCrust1b_65.csv
