1279.331,9.26831,4.939,3.94153
1297.157,9.29872,4.95265,3.9517
1314.983,9.31921,4.96014,3.95974
1332.809,9.33921,4.96768,3.96758
1350.635,9.35851,4.97508,3.97512
1368.461,9.37756,4.98264,3.98258
1386.287,9.39609,4.99014,3.98982
1404.112,9.41436,4.99772,3.997
1421.938,9.43219,5.00526,4.004
1439.764,9.44964,5.01278,4.01089
1457.59,9.4669,5.02038,4.01776
1475.416,9.4839,5.02803,4.02454
1493.242,9.50068,5.03575,4.0313
1511.067,9.51735,5.04364,4.03802
1528.893,9.53363,5.05136,4.04472
1546.719,9.54959,5.05905,4.05133
1564.545,9.56559,5.067,4.05802
1582.371,9.5814,5.075,4.0647
1600.197,9.59403,5.08005,4.06971
1618.022,9.60425,5.08278,4.07341
1635.848,9.61446,5.0855,4.0771
1653.674,9.62463,5.0882,4.08079
1671.5,9.63479,5.0909,4.08447
1671.5,5.00503,0,6.11337
1690.803,5.01995,0,6.12908
1710.107,5.03467,0,6.14457
1729.41,5.04917,0,6.15983
1748.713,5.06346,0,6.17487
1768.017,5.07755,0,6.18969
1787.32,5.09143,0,6.20429
1806.624,5.10511,0,6.21868
1825.927,5.11858,0,6.23286
1845.23,5.13186,0,6.24682
1864.534,5.14494,0,6.26058
1883.837,5.15782,0,6.27412
1903.14,5.17051,0,6.28747
1922.444,5.183,0,6.3006
1941.747,5.1953,0,6.31354
1961.051,5.20741,0,6.32627
1980.354,5.21933,0,6.3388
1999.657,5.23106,0,6.35114
2018.961,5.24261,0,6.36328
2038.264,5.25397,0,6.37522
2057.567,5.26515,0,6.38697
2076.871,5.27614,0,6.39853
2096.174,5.28695,0,6.40989
2115.478,5.29758,0,6.42106
2134.781,5.30803,0,6.43205
2154.084,5.31831,0,6.44285
2173.388,5.3284,0,6.45346
2192.691,5.33832,0,6.46388
2211.994,5.34806,0,6.47412
2231.298,5.35763,0,6.48418
2250.601,5.36703,0,6.49405
2269.904,5.37625,0,6.50374
2289.208,5.3853,0,6.51325
2308.511,5.39417,0,6.52258
2327.815,5.40288,0,6.53173
2347.118,5.41142,0,6.5407
2366.421,5.41979,0,6.5495
2385.725,5.42799,0,6.55812
2405.028,5.43602,0,6.56656
2424.331,5.44389,0,6.57483
2443.635,5.45159,0,6.58292
2462.938,5.45913,0,6.59084
2482.242,5.4665,0,6.59859
2501.545,5.47371,0,6.60616
2520.848,5.48075,0,6.61356
2540.152,5.48763,0,6.62079
2559.455,5.49435,0,6.62785
2578.758,5.50091,0,6.63474
2598.062,5.5073,0,6.64146
2617.365,5.51354,0,6.64802
2636.669,5.51961,0,6.6544
2655.972,5.52553,0,6.66061
2675.275,5.53129,0,6.66666
2694.579,5.53688,0,6.67255
2713.882,5.54232,0,6.67826
2733.185,5.5476,0,6.68381
2752.489,5.55273,0,6.6892
2771.792,5.5577,0,6.69442
2791.096,5.56251,0,6.69947
2810.399,5.56716,0,6.70436
2829.702,5.57166,0,6.70909
2849.006,5.576,0,6.71365
2868.309,5.58019,0,6.71805
2887.612,5.58422,0,6.72229
2906.916,5.5881,0,6.72637
2926.219,5.59182,0,6.73028
2945.522,5.59539,0,6.73403
2964.826,5.59881,0,6.73762
2984.129,5.60207,0,6.74105
3003.433,5.60518,0,6.74431
3022.736,5.60813,0,6.74742
3042.039,5.61094,0,6.75036
3061.343,5.61359,0,6.75315
3080.646,5.61609,0,6.75577
3099.949,5.61843,0,6.75824
3119.253,5.62062,0,6.76055
3138.556,5.62266,0,6.76269
3157.86,5.62455,0,6.76468
3177.163,5.62629,0,6.7665
3196.466,5.62788,0,6.76817
3215.77,5.62931,0,6.76968
3235.073,5.6306,0,6.77103
3254.376,5.63173,0,6.77222
3273.68,5.63271,0,6.77325
3292.983,5.63354,0,6.77412
3312.287,5.63422,0,6.77483
3331.59,5.63475,0,6.77539
3350.893,5.63513,0,6.77578
3370.197,5.63535,0,6.77602
3389.5,5.63543,0,6.7761
3389.5,5.63543,5.63543,6.7761
