2740.511,5.50099,0,6.41807
2760.792,5.50588,0,6.42303
2781.073,5.51062,0,6.42782
2801.354,5.51519,0,6.43246
2821.635,5.51961,0,6.43693
2841.916,5.52387,0,6.44125
2862.197,5.52797,0,6.4454
2882.478,5.53192,0,6.4494
2902.758,5.5357,0,6.45324
2923.039,5.53934,0,6.45693
2943.32,5.54281,0,6.46045
2963.601,5.54613,0,6.46381
2983.882,5.54929,0,6.46702
3004.163,5.5523,0,6.47007
3024.444,5.55515,0,6.47297
3044.725,5.55785,0,6.4757
3065.006,5.56039,0,6.47828
3085.287,5.56277,0,6.4807
3105.567,5.565,0,6.48297
3125.848,5.56708,0,6.48508
3146.129,5.569,0,6.48703
3166.41,5.57077,0,6.48883
3186.691,5.57239,0,6.49047
3206.972,5.57384,0,6.49195
3227.253,5.57515,0,6.49327
3247.534,5.5763,0,6.49444
3267.815,5.5773,0,6.49546
3288.096,5.57814,0,6.49632
3308.376,5.57884,0,6.49702
3328.657,5.57937,0,6.49756
3348.938,5.57976,0,6.49795
3369.219,5.57999,0,6.49819
3389.5,5.58006,0,6.49827
3389.5,5.58006,5.58006,6.49827
