Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit
2526,28,0,118,29,298,61,324,52,-52,0.041099527
638,28,0,120,34,299,56,90,54,-134,0.054233381
2555,28,1,118,33,297,57,326,54,-48,0.042344635
670,28,1,119,30,298,60,92,52,-130,0.014670723
637,28,1,119,32,296,58,90,52,-132,0.039143606
2554,28,1,120,31,297,59,326,54,-50,0.020326714
2575,28,1,120,33,299,57,328,54,-48,0.033811276
669,28,1,121,32,298,58,92,52,-132,0.02028981
2574,28,1,122,31,299,59,328,54,-50,0.035434999
667,28,2,120,30,295,60,92,50,-130,0.052426686
703,28,2,121,28,297,62,94,50,-128,0.052724832
