Index,Strike,Dip,Rake,Misfit,Extra
1040,112,8,-170,0.0148003912953,"[35, 'NewGudkova', 454325, array([-0.88708068, -2.78449239,  0.1936621 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
990,110,8,-172,0.014872159413,"[35, 'NewGudkova', 446224, array([-0.89101526, -2.73985417,  0.20693473]), array([-0.31498926, -0.94730102,  0.05833134])]"
889,106,18,-162,0.0151595635542,"[35, 'NewGudkova', 430929, array([-0.87718964, -2.52861988,  0.17787762]), array([-0.31498926, -0.94730102,  0.05833134])]"
210,46,88,-102,0.0153776631773,"[35, 'NewGudkova', 194259, array([-0.89755341, -2.78038301,  0.2078426 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
1047,112,12,-164,0.0154115360739,"[35, 'NewGudkova', 454688, array([-0.87491125, -2.76755838,  0.15706882]), array([-0.31498926, -0.94730102,  0.05833134])]"
324,66,2,132,0.0155423548453,"[35, 'NewGudkova', 267636, array([-0.91808195, -2.63923103,  0.18371426]), array([-0.31498926, -0.94730102,  0.05833134])]"
595,94,4,164,0.015551101208,"[35, 'NewGudkova', 381232, array([-0.91469208, -2.63140482,  0.18435394]), array([-0.31498926, -0.94730102,  0.05833134])]"
932,108,8,-176,0.0156984426765,"[35, 'NewGudkova', 438122, array([-0.90124549, -2.6989993 ,  0.12162497]), array([-0.31498926, -0.94730102,  0.05833134])]"
304,62,82,-112,0.0161387614777,"[35, 'NewGudkova', 258514, array([-0.8830902 , -2.52110699,  0.14845941]), array([-0.31498926, -0.94730102,  0.05833134])]"
591,94,2,160,0.0162915556501,"[35, 'NewGudkova', 381050, array([-0.9080402 , -2.77051118,  0.12441402]), array([-0.31498926, -0.94730102,  0.05833134])]"
940,108,12,-168,0.0164771693475,"[35, 'NewGudkova', 438486, array([-0.88639637, -2.63981205,  0.20806129]), array([-0.31498926, -0.94730102,  0.05833134])]"
675,98,40,-140,0.0165189311676,"[35, 'NewGudkova', 400520, array([-0.81140086, -2.38423573,  0.18500982]), array([-0.31498926, -0.94730102,  0.05833134])]"
739,102,2,170,0.0165744129035,"[35, 'NewGudkova', 413455, array([-0.90133121, -2.80916032,  0.21034951]), array([-0.31498926, -0.94730102,  0.05833134])]"
692,100,2,168,0.0166702992102,"[35, 'NewGudkova', 405354, array([-0.90228007, -2.79787247,  0.21313675]), array([-0.31498926, -0.94730102,  0.05833134])]"
800,104,2,172,0.0167458827747,"[35, 'NewGudkova', 421556, array([-0.90036452, -2.82053322,  0.20774489]), array([-0.31498926, -0.94730102,  0.05833134])]"
981,110,4,-180,0.0168359388762,"[35, 'NewGudkova', 445860, array([-0.89997014, -2.81303608,  0.13576959]), array([-0.31498926, -0.94730102,  0.05833134])]"
653,98,2,166,0.0170421199792,"[35, 'NewGudkova', 397253, array([-0.90321006, -2.78668379,  0.21610262]), array([-0.31498926, -0.94730102,  0.05833134])]"
65,10,88,-80,0.0171180540108,"[35, 'NewGudkova', 48470, array([-0.88740204, -2.75192165,  0.12684634]), array([-0.31498926, -0.94730102,  0.05833134])]"
862,106,2,174,0.0171634878106,"[35, 'NewGudkova', 429657, array([-0.89938111, -2.83197701,  0.20532667]), array([-0.31498926, -0.94730102,  0.05833134])]"
1008,110,18,-156,0.0172679159318,"[35, 'NewGudkova', 447132, array([-0.84917632, -2.70309261,  0.17914458]), array([-0.31498926, -0.94730102,  0.05833134])]"
903,106,26,-150,0.0174229040175,"[35, 'NewGudkova', 431655, array([-0.83413614, -2.57395078,  0.11558524]), array([-0.31498926, -0.94730102,  0.05833134])]"
311,64,2,130,0.0174368296914,"[35, 'NewGudkova', 259535, array([-0.91858791, -2.63187179,  0.18884105]), array([-0.31498926, -0.94730102,  0.05833134])]"
621,96,2,164,0.0176847747706,"[35, 'NewGudkova', 389152, array([-0.90412014, -2.77560829,  0.21924292]), array([-0.31498926, -0.94730102,  0.05833134])]"
958,108,22,-152,0.017795325425,"[35, 'NewGudkova', 439394, array([-0.83496047, -2.6397683 ,  0.18990525]), array([-0.31498926, -0.94730102,  0.05833134])]"
922,108,2,176,0.0177970480082,"[35, 'NewGudkova', 437758, array([-0.89838209, -2.84347747,  0.20309844]), array([-0.31498926, -0.94730102,  0.05833134])]"
880,106,12,-172,0.0178050606626,"[35, 'NewGudkova', 430384, array([-0.90011062, -2.57529116,  0.13408673]), array([-0.31498926, -0.94730102,  0.05833134])]"
620,96,2,162,0.0178782583424,"[35, 'NewGudkova', 389151, array([-0.90713873, -2.78142274,  0.1212853 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
883,106,14,-168,0.0178906809293,"[35, 'NewGudkova', 430566, array([-0.89110298, -2.55106013,  0.1842816 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
4,0,2,62,0.0179002125341,"[35, 'NewGudkova', 301, array([-0.9224253 , -2.61653624,  0.16373304]), array([-0.31498926, -0.94730102,  0.05833134])]"
784,102,34,-142,0.0179308657971,"[35, 'NewGudkova', 416179, array([-0.80187707, -2.49489328,  0.19227805]), array([-0.31498926, -0.94730102,  0.05833134])]"
1001,110,14,-164,0.0180064694641,"[35, 'NewGudkova', 446768, array([-0.87827662, -2.69793079,  0.11778897]), array([-0.31498926, -0.94730102,  0.05833134])]"
1081,114,6,-172,0.0183458877924,"[35, 'NewGudkova', 462244, array([-0.89080366, -2.84080787,  0.154288  ]), array([-0.31498926, -0.94730102,  0.05833134])]"
892,106,20,-160,0.0183642505915,"[35, 'NewGudkova', 431110, array([-0.87413714, -2.52587682,  0.11925911]), array([-0.31498926, -0.94730102,  0.05833134])]"
372,72,74,-116,0.0184498815368,"[35, 'NewGudkova', 298292, array([-0.8273297 , -2.63695623,  0.18163099]), array([-0.31498926, -0.94730102,  0.05833134])]"
592,94,2,162,0.0185814951535,"[35, 'NewGudkova', 381051, array([-0.90500933, -2.7646599 ,  0.22255329]), array([-0.31498926, -0.94730102,  0.05833134])]"
1086,114,8,-168,0.0186098486965,"[35, 'NewGudkova', 462426, array([-0.88303506, -2.82888923,  0.18117945]), array([-0.31498926, -0.94730102,  0.05833134])]"
980,110,2,178,0.0186121849962,"[35, 'NewGudkova', 445859, array([-0.89736862, -2.85502037,  0.20106353]), array([-0.31498926, -0.94730102,  0.05833134])]"
16,2,2,64,0.0187585300976,"[35, 'NewGudkova', 8402, array([-0.92290675, -2.61094949,  0.15869135]), array([-0.31498926, -0.94730102,  0.05833134])]"
777,102,30,-150,0.0189889096868,"[35, 'NewGudkova', 415815, array([-0.84669927, -2.39706931,  0.15949437]), array([-0.31498926, -0.94730102,  0.05833134])]"
1043,112,10,-168,0.0191069965577,"[35, 'NewGudkova', 454506, array([-0.88548993, -2.77497152,  0.12703772]), array([-0.31498926, -0.94730102,  0.05833134])]"
886,106,16,-166,0.0191753100587,"[35, 'NewGudkova', 430747, array([-0.88973757, -2.53331781,  0.13161103]), array([-0.31498926, -0.94730102,  0.05833134])]"
56,8,88,-78,0.0192307817502,"[35, 'NewGudkova', 40371, array([-0.89631804, -2.61676355,  0.11446689]), array([-0.31498926, -0.94730102,  0.05833134])]"
933,108,8,-174,0.0192985320525,"[35, 'NewGudkova', 438123, array([-0.89483349, -2.69503051,  0.22097054]), array([-0.31498926, -0.94730102,  0.05833134])]"
297,62,2,128,0.0193890725769,"[35, 'NewGudkova', 251434, array([-0.9190629 , -2.62483903,  0.19405548]), array([-0.31498926, -0.94730102,  0.05833134])]"
652,98,2,164,0.0194628791825,"[35, 'NewGudkova', 397252, array([-0.90621715, -2.79246882,  0.11832996]), array([-0.31498926, -0.94730102,  0.05833134])]"
836,104,24,-156,0.0194919107578,"[35, 'NewGudkova', 423372, array([-0.86374486, -2.44471349,  0.16687439]), array([-0.31498926, -0.94730102,  0.05833134])]"
1027,112,2,-180,0.019574529567,"[35, 'NewGudkova', 453780, array([-0.89634191, -2.86659146,  0.19922507]), array([-0.31498926, -0.94730102,  0.05833134])]"
346,68,78,-116,0.0196451905034,"[35, 'NewGudkova', 282452, array([-0.87014618, -2.45558131,  0.14610857]), array([-0.31498926, -0.94730102,  0.05833134])]"
563,92,2,160,0.0197078449199,"[35, 'NewGudkova', 372950, array([-0.90587669, -2.75385242,  0.22602917]), array([-0.31498926, -0.94730102,  0.05833134])]"
28,4,2,66,0.0197179263284,"[35, 'NewGudkova', 16503, array([-0.92335781, -2.60573338,  0.1535586 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
746,102,6,176,0.0197381505745,"[35, 'NewGudkova', 413818, array([-0.90806046, -2.63564031,  0.20922374]), array([-0.31498926, -0.94730102,  0.05833134])]"
1051,112,14,-160,0.0197484209303,"[35, 'NewGudkova', 454870, array([-0.86174661, -2.76657425,  0.1848116 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
567,92,4,162,0.0199102750331,"[35, 'NewGudkova', 373131, array([-0.91631837, -2.60951451,  0.191926  ]), array([-0.31498926, -0.94730102,  0.05833134])]"
1032,112,4,-178,0.0202296863643,"[35, 'NewGudkova', 453961, array([-0.89794489, -2.83611865,  0.13134515]), array([-0.31498926, -0.94730102,  0.05833134])]"
1002,110,14,-162,0.0203508954449,"[35, 'NewGudkova', 446769, array([-0.86857433, -2.69559775,  0.21701735]), array([-0.31498926, -0.94730102,  0.05833134])]"
939,108,12,-170,0.0204944910107,"[35, 'NewGudkova', 438485, array([-0.89468595, -2.64079129,  0.10785005]), array([-0.31498926, -0.94730102,  0.05833134])]"
907,106,28,-146,0.0206455155275,"[35, 'NewGudkova', 431837, array([-0.81249249, -2.60444983,  0.13483337]), array([-0.31498926, -0.94730102,  0.05833134])]"
1073,114,2,-178,0.0206525219998,"[35, 'NewGudkova', 461881, array([-0.89530317, -2.8781765 ,  0.19758595]), array([-0.31498926, -0.94730102,  0.05833134])]"
277,58,84,-110,0.0206566266056,"[35, 'NewGudkova', 242495, array([-0.89230271, -2.55638786,  0.19744332]), array([-0.31498926, -0.94730102,  0.05833134])]"
41,6,2,68,0.0207682284296,"[35, 'NewGudkova', 24604, array([-0.92377809, -2.60089477,  0.14834062]), array([-0.31498926, -0.94730102,  0.05833134])]"
840,104,26,-152,0.0208097866888,"[35, 'NewGudkova', 423554, array([-0.845432  , -2.47089053,  0.2022641 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
849,104,32,-142,0.0208278889632,"[35, 'NewGudkova', 424099, array([-0.79487552, -2.56685278,  0.16389776]), array([-0.31498926, -0.94730102,  0.05833134])]"
529,88,58,-126,0.0208827156716,"[35, 'NewGudkova', 361647, array([-0.78550952, -2.46900986,  0.10888513]), array([-0.31498926, -0.94730102,  0.05833134])]"
750,102,8,178,0.0209920142865,"[35, 'NewGudkova', 413999, array([-0.91205131, -2.56294151,  0.16587967]), array([-0.31498926, -0.94730102,  0.05833134])]"
550,90,54,-132,0.0210011896575,"[35, 'NewGudkova', 369384, array([-0.81766505, -2.31937275,  0.1165969 ]), array([-0.31498926, -0.94730102,  0.05833134])]"
691,100,2,166,0.0210355813274,"[35, 'NewGudkova', 405353, array([-0.90527647, -2.80363552,  0.11555213]), array([-0.31498926, -0.94730102,  0.05833134])]"
