Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit
3591,208.762520928,22.6293476021,305.145022615,14.9317400294,65.8359288815,62.4142252922,272,26,-126,0.0952582939151
4714,209.119075683,33.6078162479,116.403425799,4.07774363921,20.3182925846,56.0786537188,316,12,-70,0.0952699641234
2943,215.765677368,16.7926717174,-41.8436846236,35.4142654084,104.962239929,49.6457994963,266,42,-150,0.095303977026
146,225.663729049,26.7518784312,30.5181296624,62.4254465047,132.524616055,6.19995017301,2,76,24,0.0953252755628
3594,218.453219952,24.2647940822,318.458589736,21.0778482533,84.7041463938,56.9003654535,272,28,-140,0.0953658457734
4950,216.591070846,29.1562656421,121.27757403,9.424862833,15.1941022947,59.0708825591,332,18,-58,0.0953990947566
2404,211.112863497,21.3613066056,-45.5133311571,30.5997034312,91.9491844856,51.2491202014,260,36,-150,0.0954051123472
1743,214.253442728,24.3634607494,308.548821603,9.39128580204,58.068334776,63.6646763782,132,70,-80,0.0954299344368
506,223.064094659,30.7772986359,105.597224799,37.7551839935,339.798480399,37.0644502006,8,38,-6,0.0954768362729
4343,209.902166819,31.2502003196,301.653440677,2.88310202993,36.3836010066,58.5866225592,290,14,-102,0.0954915455915
4202,210.414948882,24.4331839838,304.431268362,8.764077936,52.7273881094,63.8449129379,282,22,-114,0.0955217067386
2410,213.081245307,21.4917930829,-41.7550858242,33.5973392373,96.7332806581,48.4215319109,260,38,-154,0.0955219030096
1319,209.846900538,33.5656050274,110.479092783,13.7830739006,1.4924128938,52.9839647712,108,80,-104,0.0955234480479
63,226.752155533,26.6489526841,13.5528681109,59.0478693204,129.252848173,14.5782737388,0,82,30,0.0955249600235
1271,217.456438837,32.0695336394,109.883238113,25.7283540558,349.129490152,46.6996479881,106,82,-116,0.0955585325158
1650,210.704975947,30.8883495243,303.030829661,3.8809980508,39.4661454905,58.8145727807,124,76,-86,0.0955594090905
1692,216.413281975,26.9736595699,307.381738868,1.90207613029,41.1104682787,62.9483436367,128,72,-88,0.0955788129565
2541,211.765677368,16.7926717174,-45.8436846236,35.4142654084,100.962239929,49.6457994963,262,42,-150,0.0955995633871
205,212.540577006,37.5620944448,104.76763173,21.6487475166,351.762219234,44.5567287141,4,22,-10,0.0956023867476
3350,225.803916047,20.9975675601,32.522040099,68.4775121859,134.067846947,4.51313922815,268,72,168,0.0956101815314
5103,218.31099946,32.6504049237,121.130075502,11.0388057764,14.9055856171,55.0765479222,344,16,-46,0.0956189204049
3237,225.226858813,18.4386783575,-18.6984755921,52.8186057424,123.672864297,30.995072648,268,54,-170,0.0956230191699
5121,215.001682825,30.5977894987,115.763297418,15.1889243799,2.88172123091,55.0765701963,344,20,-40,0.0956235566797
1077,224.924230869,36.8894216118,83.5638591101,46.1429129411,330.993470058,20.24413431,14,48,14,0.0956645030544
2357,225.404399431,16.3696102715,348.525888927,61.7386279981,128.463087839,22.3636131303,176,86,-28,0.0956695984631
4049,230.777898328,28.0000998509,85.4438246421,57.1184732192,329.444321744,15.8221740396,278,82,148,0.0956812764747
1971,218.069912799,24.5834694834,320.343216676,24.9223367306,89.5656425041,53.6903475739,148,74,-64,0.0957285712709
730,222.481778491,34.3603527607,85.2372210043,47.0421134842,328.892217986,22.4512782217,10,48,10,0.0957436941725
2264,224.177905025,17.8145348103,-22.5308447858,50.8993361352,121.911452279,33.4708346335,170,80,-38,0.0957543399058
1095,230.292065351,29.6857421435,90.552907097,53.2394565423,332.02622802,19.6340510756,14,54,8,0.0957707940098
2503,208.380354921,20.0463340232,308.698530732,26.145362405,85.5427081673,56.0634412684,262,34,-142,0.0957729668951
